relative_keyword,total_search,total_store
퍼터샤프트,1300.0,54971.0
텐세이화이트1K,3770.0,11546.0
오토플렉스샤프트,3620.0,8894.0
바실리우스샤프트,2510.0,12124.0
다이나믹골드S200,3130.0,25894.0
벤투스블루5S,1420.0,3594.0
텐세이오렌지1K,3260.0,12173.0
여성골프보스턴백,2410.0,96569.0
남성골프보스턴백,2810.0,67349.0
말본보스턴백,8060.0,3078.0
골프토트백,2050.0,96255.0
캘러웨이보스턴백,2410.0,22072.0
나이키보스턴백,3710.0,3755.0
골프보스톤백,3190.0,356803.0
PXG보스턴백,2760.0,2256.0
핑보스턴백,1550.0,8999.0
여성골프토트백,1100.0,45358.0
여성보스턴백,1150.0,337892.0
제이린드버그보스턴백,1900.0,2088.0
테일러메이드보스턴백,1510.0,13166.0
어뉴보스턴백,2440.0,472.0
지포어보스턴백,2140.0,719.0
여성캐디백,4040.0,133466.0
어뉴골프백,9940.0,2529.0
경량골프백,4870.0,178513.0
경량캐디백,4140.0,117276.0
말본캐디백,6270.0,3778.0
테일러메이드캐디백,4770.0,35368.0
PXG골프백,10640.0,17205.0
여자골프백,3680.0,427680.0
골프캐디백,3280.0,707853.0
타이틀리스트스탠드백,4180.0,25261.0
캘러웨이캐디백,4200.0,59510.0
지포어골프백,6800.0,7941.0
여성골프하프백,2340.0,24479.0
말본하프백,4610.0,737.0
타이틀리스트하프백,3300.0,4332.0
하프골프백,1470.0,136475.0
캘러웨이하프백,1340.0,8668.0
미니골프백,1030.0,76371.0
캐디백후드커버,2720.0,14040.0
골프백후드커버,3290.0,21369.0
골프항공백,2370.0,114442.0
골프백커버,1950.0,170629.0
캐디백항공커버,1700.0,26950.0
타이틀리스트항공커버,1470.0,1390.0
골프볼주머니,2770.0,104800.0
여성골프파우치,1780.0,85146.0
골프볼파우치,1970.0,34191.0
골프힙색,2440.0,49017.0
골프카트파우치,1190.0,18298.0
타이틀리스트파우치,4960.0,10112.0
보냉백,19340.0,1075453.0
보냉가방,10990.0,1075453.0
여성골프힙색,1020.0,18587.0
말본파우치,4150.0,3165.0
볼파우치,2210.0,237998.0
골프벨트백,1190.0,44088.0
볼주머니,1900.0,127829.0
아우디골프백,1080.0,1895.0
BMW골프백,3240.0,1668.0
핑골프백,2650.0,44321.0
벤츠골프백,4890.0,6328.0
여성골프니트,1980.0,619253.0
골프니트,5390.0,1203119.0
여성골프방풍니트,5550.0,46643.0
골프방풍니트,10200.0,100074.0
까스텔바작여성골프웨어,8240.0,64408.0
방풍니트,9970.0,157419.0
남성골프니트,1450.0,393530.0
여성방풍니트,3270.0,71549.0
남자골프니트,1400.0,393530.0
남성골프방풍니트,2050.0,42157.0
남성방풍니트,2100.0,64685.0
제이린드버그니트,1970.0,50863.0
골프신발가방,1620.0,107230.0
골프화가방,1940.0,59178.0
골프신발주머니,1500.0,70997.0
신발가방,3430.0,2668131.0
슈즈백,2220.0,2668131.0
골프화주머니,1290.0,33801.0
골프화징,1390.0,22792.0
스파이크,5090.0,667331.0
골프화스파이크,2780.0,169546.0
퍼팅연습,1690.0,328111.0
인버디템포,1610.0,547.0
얼라이먼트스틱,1730.0,12049.0
골프연습,3250.0,1034097.0
골프스윙,5630.0,811166.0
골프망,2160.0,70507.0
맥스스피드,9250.0,1770.0
웅진플레이도시골프,1190.0,2.0
피닉스파크골프채,3450.0,249.0
골프용품쇼핑몰,4320.0,6118611.0
그라운드골프,2970.0,19900.0
골프버디거리측정기,3750.0,8408.0
부쉬넬거리측정기,7810.0,18025.0
부쉬넬,11540.0,39696.0
부쉬넬V6,6450.0,5614.0
골프거리측정기추천,5060.0,272677.0
캐디톡큐브,4480.0,320.0
부쉬넬PROX3,3640.0,1300.0
보이스캐디울트라,5960.0,1019.0
니콘쿨샷프로2,4210.0,866.0
거리측정기추천,3190.0,387974.0
보이스캐디SL3,2750.0,253.0
부쉬넬V5,2050.0,3524.0
골프티꽃이,8070.0,105199.0
골프롱티,1560.0,135956.0
골프나무티,1520.0,37505.0
골프마커,1830.0,329931.0
골프용품,20050.0,6118611.0
볼마커제작,2530.0,34309.0
나무티,1210.0,264588.0
골프고무티,1320.0,28369.0
우드커버,3470.0,435656.0
아이언커버세트,5090.0,177102.0
골프채커버,3800.0,674588.0
말렛퍼터커버,2160.0,54250.0
말본아이언커버,3220.0,247.0
유틸리티커버,1880.0,120980.0
웨지커버,1400.0,78819.0
타이틀리스트아이언커버,2160.0,4801.0
미즈노아이언커버,1600.0,10870.0
골프커버,1690.0,1844708.0
골프드라이버커버,1360.0,336098.0
테일러메이드아이언커버,1530.0,7473.0
스카티카메론퍼터커버,2170.0,13696.0
PXG아이언커버,1290.0,3970.0
골프티걸이,3900.0,36807.0
퍼터키퍼,6820.0,23635.0
썬패치,2500.0,45750.0
골프백네임택,4380.0,32311.0
자외선패치,1060.0,31877.0
골프수건,2220.0,57865.0
22인치자전거,1320.0,44655.0
여성자전거,3510.0,1028678.0
24인치자전거,2260.0,143940.0
클래식자전거,1780.0,179867.0
여성용자전거,1180.0,1028678.0
바구니자전거,1150.0,212126.0
초등자전거,1180.0,43396.0
팻바이크,2380.0,97036.0
알톤자전거,11900.0,8973.0
26인치자전거,1200.0,219027.0
도쿄나인자전거,1730.0,324.0
엔진11크릿디,4280.0,101.0
스캇MTB,2230.0,7107.0
메리다자전거,6820.0,19083.0
트렉마린7,1930.0,91.0
메리다MTB,1580.0,3595.0
산악자전거,2990.0,2172829.0
트렉자전거,14930.0,79258.0
스캇자전거,9540.0,23677.0
자이언트MTB,1200.0,12626.0
스페셜라이즈드MTB,2390.0,4753.0
풀샥MTB,1710.0,14738.0
스캇스케일,1790.0,1651.0
엘파마MTB,1290.0,1525.0
트렉MTB,1180.0,19387.0
엘파마자전거,5650.0,5134.0
레스포자전거,1380.0,1600.0
스타카토자전거,2270.0,1704.0
유사브롬톤,3500.0,1598.0
티티카카미니벨로,3130.0,722.0
브롬톤,14080.0,120842.0
티티카카,11130.0,4597.0
다혼미니벨로,1960.0,7412.0
삼천리접이식자전거,1070.0,3060.0
버디자전거,2820.0,14357.0
20인치자전거,1760.0,188885.0
에이스오픽스,1500.0,1180.0
미니스프린터,1280.0,7562.0
스트라이다,2680.0,2028.0
브롬톤P라인,1910.0,2879.0
그래블자전거,5220.0,27229.0
BMC자전거,4350.0,5414.0
로드바이크,2900.0,545923.0
그래블바이크,2330.0,12346.0
엘파마에포카,2340.0,111.0
메리다스컬트라100,6310.0,187.0
로드,11100.0,5805998.0
자이언트프로펠,2600.0,1116.0
캐논데일,7020.0,13024.0
105DI2,2190.0,427.0
엘파마에포카E2000D,1910.0,40.0
써벨로S5,3960.0,696.0
캐논데일슈퍼식스에보,2560.0,559.0
자이언트SCR2,3570.0,124.0
스페셜라이즈드알레,1870.0,402.0
비앙키,4430.0,13113.0
알톤전기자전거,5620.0,1940.0
세발전기자전거,4800.0,104181.0
모토벨로전기자전거,6600.0,10714.0
접이식전기자전거,3430.0,223127.0
자토바이,6800.0,31385.0
전기자전거렌탈,7670.0,9344.0
전기자전거추천,4980.0,1837615.0
혼다전기자전거,4760.0,4327.0
슈퍼73,10390.0,24298.0
샤오미전기자전거,1910.0,28234.0
비아지오전기자전거,3100.0,44.0
엑스라이더,15660.0,27299.0
퀄리스포츠,3710.0,1562.0
PAS전기자전거,3230.0,26823.0
2인용자전거,1340.0,63192.0
성인세발자전거,1800.0,69467.0
BMX자전거,3570.0,172464.0
BMX,5690.0,193890.0
외발자전거,3300.0,49070.0
벨로모빌,1580.0,1029.0
픽시자전거,7710.0,116155.0
언노운픽시,2880.0,7503.0
콘스탄틴픽시,2470.0,1645.0
콘스탄틴,26030.0,20057.0
언노운,13620.0,18069450.0
언노운LV3,3970.0,107.0
자전거물통,1930.0,186668.0
카멜백,3390.0,38252.0
자전거보조바퀴,1280.0,87478.0
엘카,4390.0,33323.0
가민속도계,2500.0,103916.0
즈위프트센서,1360.0,4239.0
가민830,1260.0,5872.0
가민840,1600.0,2770.0
속도계,1930.0,732394.0
IGS630,1410.0,1132.0
가민1040,2570.0,3335.0
심박계,1200.0,28517.0
브롬톤가방,3000.0,21295.0
자전거캐링백,1410.0,30191.0
체인오일,1270.0,94938.0
자전거세차,1180.0,50487.0
자전거열쇠,2010.0,339368.0
번호자물쇠,2060.0,194986.0
와이어자물쇠,1890.0,40246.0
뇌울림,1370.0,86.0
자전거후레쉬,1340.0,94339.0
락브로스전조등,1460.0,5464.0
자전거공기주입기,3950.0,551971.0
전동에어펌프,1240.0,126317.0
공기주입기,6130.0,650006.0
자전거바람주입기,2720.0,90352.0
샤오미에어펌프,4500.0,12098.0
튜브공기주입기,1390.0,94612.0
휴대용에어펌프,1440.0,298694.0
샤오미공기주입기,7890.0,11913.0
캠핑에어펌프,2160.0,162389.0
지요펌프,1200.0,8047.0
수류탄에어펌프,1930.0,4685.0
자전거트레일러,2790.0,111956.0
스마트로라,6730.0,25426.0
자전거로라,3270.0,43821.0
싱크라이더,1200.0,11849.0
와후키커,4220.0,1425.0
평로라,4140.0,31056.0
자전거스티커,1510.0,221010.0
자전거덮개,1420.0,70679.0
고정로라,1300.0,27089.0
삼창평로라,1900.0,379.0
에르곤그립,1070.0,8946.0
자전거핸들,1040.0,1157332.0
자전거손잡이커버,1350.0,28719.0
자전거기어,1320.0,393802.0
자전거브레이크,1550.0,1600683.0
가변싯포스트,1020.0,16748.0
싯포스트,1130.0,222337.0
자전거체인,3160.0,721345.0
체인링크,14390.0,79179.0
클릿페달,1900.0,82091.0
시마노클릿,1760.0,26631.0
자전거파워미터,1210.0,20351.0
파워미터,1790.0,81817.0
클릿,1080.0,213632.0
MTB타이어,1320.0,147567.0
슈발베프로원,2150.0,1562.0
슈발베타이어,1310.0,24638.0
튜블러타이어,1290.0,5047.0
슈발베원,1040.0,4523.0
TPU튜브,1260.0,15256.0
맥시스타이어,1770.0,25745.0
픽시프레임,1730.0,25467.0
자전거프레임,1230.0,653410.0
엔진11,8100.0,1324.0
엔진11스프린터,1780.0,32.0
도스노벤타,1700.0,35.0
자전거핸들바,1410.0,592693.0
드롭바,2950.0,80457.0
스쿳앤라이드손잡이,2510.0,89.0
카본휠셋,1270.0,46639.0
엘리트드라이브,2410.0,4770.0
카본휠,1040.0,254314.0
아비아브아데온2,1500.0,179.0
아비아브,2320.0,357.0
자전거휠,1360.0,839801.0
디스크휠,2030.0,328967.0
DTSWISS,1650.0,13813.0
자전거스템,1190.0,273073.0
전기자전거배터리,2450.0,401388.0
자전거발전기,1290.0,15125.0
스템,3330.0,685571.0
자전거크랭크,1190.0,255637.0
오스탈레띠,5240.0,2102.0
자전거옷,1500.0,1866560.0
아소스져지,1260.0,5995.0
아덴바이크,16010.0,19876.0
라파,26530.0,60468.0
얼바인,5880.0,4653.0
NSR,10480.0,39862.0
수티스미스,1280.0,289.0
빕숏,1550.0,124412.0
아소스빕숏,1460.0,2446.0
겨울자전거바지,2070.0,65256.0
자전거모자,1460.0,327015.0
스컬캡,1040.0,111060.0
뵐클스키,1070.0,3815.0
오가사카스키,1200.0,1267.0
중고스키,3820.0,4239.0
오크밸리스키강습,2870.0,32.0
마크곤잘래스,13840.0,45.0
요비트,3350.0,2483.0
이월보드복,2980.0,17854.0
유니온바인딩,1190.0,3783.0
플럭스XF,1190.0,423.0
플럭스바인딩,1250.0,2295.0
디어에이네일,1350.0,449.0
디어에이,2430.0,1014.0
샤넬네일,1680.0,1758.0
꾸셀파운데이션100,5610.0,
인천공항면세점롱샴,1010.0,31.0
면세점캐리어구매,1410.0,42.0
낚시장난감,1580.0,357111.0
액정보호필름,8400.0,7248205.0
인체공학마우스,2480.0,213145.0
로지텍MXMASTER3S,12360.0,4650.0
무소음무선마우스,1290.0,143823.0
바이퍼미니,5330.0,4948.0
G102,22880.0,22815.0
맥스틸마우스,2220.0,8355.0
G502,9160.0,26917.0
바실리스크V3,1220.0,5044.0
로지텍G502,6910.0,19993.0
트랙볼마우스,1950.0,35847.0
볼마우스,1520.0,74489.0
트랙볼,1160.0,97869.0
펜마우스,1960.0,40474.0
시나모롤캐릭터,1860.0,240223.0
산리오시나모롤,3040.0,934797.0
레이저포인트,5670.0,41245.0
포인터,6250.0,275207.0
고출력레이저포인터,1680.0,8832.0
레이져포인터,3170.0,63762.0
PPT포인터,2510.0,16613.0
로지텍스포트라이트,2050.0,799.0
별지시기,1870.0,7492.0
로지텍프리젠터,1080.0,1797.0
그린레이저포인터,1100.0,10187.0
무선프리젠터,1060.0,24448.0
K380,8110.0,13108.0
로지텍MXKEYS,8080.0,5623.0
로지텍무선키보드,10130.0,62392.0
MXKEYS,9320.0,7937.0
한성키보드,10700.0,35912.0
MXKEYSMINI,4700.0,1901.0
COX키보드,5300.0,29472.0
저소음키보드,7920.0,131475.0
삼성키보드,4930.0,188848.0
텐키리스키보드,7010.0,64342.0
콕스CK87,4250.0,5283.0
CK87,6990.0,5414.0
엠스톤,22960.0,20360.0
숫자키패드,2700.0,118960.0
넘버패드,1430.0,16812.0
숫자키보드,2860.0,123540.0
K20,1200.0,114432.0
매크로키보드,10090.0,112109.0
텐키,7060.0,12457.0
텐키키보드,1540.0,11851.0
와콤원,2240.0,4656.0
와콤원펜,1380.0,2122.0
캐논무한잉크,1810.0,29738.0
캐논복합기,7790.0,1459142.0
엡손복합기,1610.0,605003.0
SL-T1670,1300.0,5395.0
SL-J1780W,3130.0,2295.0
컬러레이저복합기,3620.0,129300.0
삼성복사기,1230.0,20594.0
SL-C1453FW,1050.0,8629.0
삼성컬러레이저복합기,1760.0,47003.0
삼성SL-C563W,1330.0,11373.0
팩스복합기,2400.0,87778.0
팩스,13020.0,180531.0
SL-M2078F,1180.0,4708.0
팩스기,1770.0,12314.0
엡손프린터,8070.0,675542.0
잉크젯프린터,4620.0,467376.0
UV프린터,2980.0,98083.0
휴대용프린터,5450.0,419249.0
컬러레이저프린터,3960.0,118018.0
흑백레이저프린터,1650.0,61010.0
프린터기,17470.0,11543612.0
캐논레이저프린터,1530.0,48359.0
사진인화기,13460.0,92802.0
캐논셀피CP1500,3420.0,3240.0
캐논셀피,3980.0,23699.0
샤오미포토프린터,4400.0,6102.0
캐논CP1500,2190.0,3732.0
포토부스,7840.0,54195.0
핸드폰사진인화기,3730.0,27832.0
코닥포토프린터,4770.0,8570.0
셀피CP1500,2540.0,3313.0
엡손포토프린터,1390.0,25414.0
셀피,6910.0,77975.0
CP1300,1170.0,15191.0
캐논셀피CP1300,1920.0,11450.0
엡손라벨프린터,11630.0,84772.0
라벨프린터기,8140.0,958146.0
브라더라벨기,12950.0,8655.0
스티커프린터,4580.0,410419.0
네임스티커기계,2560.0,34526.0
마로마로라벨기,3220.0,89.0
시노링크라벨프린터,6480.0,1079.0
님봇라벨기,8540.0,13294.0
네임프린터,2750.0,117101.0
네임스티커프린터,1730.0,74373.0
D110,1710.0,63915.0
바코드생성기,12540.0,9970.0
바코드프린터,2600.0,279650.0
TSC프린터,1220.0,9853.0
영수증프린터,1960.0,89363.0
빅솔론,9440.0,4936.0
BIXOLON,2320.0,4936.0
SEWOO,1180.0,10551.0
실루엣카메오4,8290.0,2380.0
실루엣카메오,4520.0,12956.0
카메오4,2260.0,5370.0
토퍼기계,2700.0,8209.0
플로터,4990.0,162367.0
카메오,2590.0,70007.0
포트레이트,3050.0,108680.0
실루엣,9840.0,284396.0
INK-M185,1360.0,4576.0
HP잉크,1560.0,381102.0
잉크,9280.0,3597173.0
SL-J1660잉크,1860.0,5070.0
삼성프린터잉크,3430.0,277228.0
캐논프린터잉크,2990.0,539294.0
SL-C563W토너,2410.0,10919.0
삼성토너,4800.0,1430817.0
K510S,1630.0,7829.0
MLT-K200S,1760.0,4010.0
K515S,1200.0,6711.0
브라더라벨테이프,2960.0,64971.0
CLT-R406,1670.0,16440.0
새이미징유닛,1690.0,5182.0
이미징유닛,1740.0,100120.0
브라더라벨기테이프,1250.0,4195.0
폐토너통,2050.0,125240.0
KDC280,1100.0,157.0
PDA,10260.0,84702.0
인터넷팩스,6620.0,494.0
사진스캔,2800.0,9003.0
CCTV녹화기,2130.0,55690.0
DVR,2770.0,326467.0
삼성리모컨페어링,1020.0,204.0
5핀,5900.0,669939.0
현관초인종,1340.0,51098.0
빵판,1210.0,31415.0
사운드블라스터,5310.0,9356.0
크리에이티브,7540.0,1774023.0
ID4,27690.0,25171.0
오디언트ID14MK2,1150.0,403.0
디코더,2160.0,224544.0
블랙매직,1840.0,46850.0
스노우보드장비,1070.0,225157.0
지산리조트숙소,1180.0,25.0
우벡스바라클라바,1140.0,50.0
케슬러바라클라바,1580.0,50.0
기모넥워머,3220.0,170964.0
멀티스카프,4240.0,264874.0
보드고글,2290.0,499413.0
드래곤고글,3000.0,9956.0
살로몬고글,1020.0,1920.0
POC스키고글,1170.0,2993.0
스노우고글,1170.0,195377.0
블랙브라이어,3870.0,1103.0
스키왁싱,1320.0,17810.0
스노우보드왁싱,2330.0,13154.0
스텀패드,1060.0,607.0
곤지암시즌권,4850.0,16.0
천년지기골드,2050.0,4461.0
내림낚시대,1550.0,25134.0
중층낚시대,1070.0,42472.0
중국낚시대,1060.0,22391.0
은성낚시대,2660.0,17992.0
독조낚시대,1640.0,1056.0
천년지기낚시대,1290.0,11345.0
체어맨블루,1090.0,3829.0
수라낚시대,1060.0,3277.0
자수정드림,1050.0,9021.0
천년지기,6990.0,13570.0
배스낚시대,1070.0,69642.0
어린이낚시대,1030.0,12197.0
닉스팝2,1610.0,639.0
송어낚시대,1980.0,46364.0
빅소드B3,1130.0,116.0
팀쏘가리,2310.0,254.0
민장대,2140.0,77320.0
가마가츠낚시대,4420.0,7814.0
아만다카와시마이,3430.0,1136.0
갯바위낚시대,2110.0,123480.0
시마노낚시대,2570.0,102436.0
용성파도기,2560.0,2890.0
주선쿠로다이찌,2480.0,8.0
머모피독거미,1240.0,504.0
마사카낚시대,1190.0,982.0
머모피캡틴칸,1060.0,22.0
가마가츠,4730.0,87476.0
마사카아레타,1010.0,379.0
카와시마이,1240.0,1561.0
바낙스베이트릴,1580.0,20205.0
스티레100PG,3810.0,41.0
스티레,2790.0,2705.0
시마노스티레,1560.0,601.0
문어릴,1270.0,43949.0
스티즈CT,1500.0,795.0
도요라그나,1950.0,186.0
도요릴,1950.0,3877.0
장구통릴,1370.0,15760.0
솔티가IC,2620.0,2279.0
코바4,2290.0,812.0
다이와스피닝릴,2170.0,114727.0
22이그지스트,1570.0,1603.0
낚시릴,2790.0,1244720.0
레가리스,2440.0,6445.0
시마노밴포드,5340.0,3962.0
시마노뱅퀴시,3080.0,5405.0
시마노스피닝릴,1690.0,152902.0
시마노세도나,2450.0,9003.0
고멕서스더블핸들,1810.0,2484.0
울테그라,3980.0,25536.0
22스텔라,1630.0,30785.0
소형전동릴,2100.0,11134.0
방짜배터리,2010.0,4171.0
다이와전동릴,3010.0,15462.0
포스마스터200,2050.0,1052.0
카이젠150,1500.0,1121.0
시보그200J,2820.0,1463.0
수류탄배터리,1190.0,3168.0
포스마스터6000,1280.0,386.0
포스마스터3000,2750.0,912.0
포스마스터600,1750.0,714.0
전동릴추천,1050.0,96200.0
갈치전동릴,1080.0,8611.0
빙어전동릴,1090.0,3183.0
시마노플레이즈3000,1160.0,734.0
바다원줄,1080.0,139549.0
콘스탄틴원줄,1580.0,6367.0
바다낚시원줄,1280.0,138377.0
원줄,1060.0,587822.0
낚시목줄,1040.0,594246.0
합사0.8호,1710.0,17839.0
8합사3호,1220.0,8718.0
8합사1호,1060.0,9505.0
합사1호,2000.0,18024.0
셉트이너샤,1300.0,48.0
루어방,14960.0,27256.0
요즈리에기,3530.0,13679.0
버클리웜,1900.0,21312.0
볼락웜,4270.0,25403.0
웜,6330.0,1604182.0
광어웜,1610.0,38730.0
파요,2500.0,2445.0
베이비사딘,1670.0,1583.0
릴케이스,3610.0,103811.0
슈퍼베이트,1160.0,590.0
지그헤드,6730.0,84777.0
볼락지그헤드,5520.0,14461.0
나카이튠,1370.0,2119.0
지그헤드벌크,1050.0,5426.0
어시스트훅,1040.0,16586.0
루어낚시,3050.0,2223393.0
떡밥,2630.0,128243.0
지렁이,11290.0,61111.0
거머리,6560.0,5298.0
낚시받침틀,1060.0,260764.0
샌드폴,1170.0,5074.0
민물좌대,1220.0,118237.0
스마트좌대,2260.0,8929.0
낚시받침대,1210.0,340225.0
원투삼각대,4110.0,7830.0
민물낚시좌대,1510.0,117586.0
원투거치대,4250.0,16086.0
얼음낚시대,1060.0,48750.0
빙어낚시,23100.0,195817.0
수초제거기,1490.0,24357.0
아이스로드,5070.0,18297.0
얼음낚시,6840.0,295250.0
풍월주찌,1070.0,1482.0
별찌,1410.0,4874.0
얼레찌,1180.0,1071.0
찌통,1390.0,28868.0
개불미끼,2370.0,1110.0
갯지렁이,4180.0,5480.0
밑밥크릴,1070.0,19101.0
감성돔집어제,1130.0,3309.0
청개비,1670.0,1998.0
오징어미끼,1390.0,38409.0
밑밥,5200.0,154270.0
감성천하,1580.0,906.0
크릴새우,3180.0,15675.0
감성돔밑밥,1640.0,7727.0
낚시대케이스,1040.0,114472.0
시마노낚시가방,1170.0,19410.0
쭈꾸미애자,1150.0,19454.0
감성돔바늘,2470.0,41792.0
광어다운샷채비,2510.0,35501.0
갈치채비,1250.0,253320.0
우럭채비,3340.0,197876.0
