relative_keyword,total_store
크린콜,8641.0
소독제,520625.0
메디록스,3075.0
유분용해제,1708.0
배수구클리너,50302.0
펑크린,18925.0
배수관클리너,17220.0
하수구클리너,24782.0
싱크대클리너,35702.0
유한펑크린,14884.0
싱크대청소,329054.0
홈스타배수관클리너,4970.0
드릴펑,6233.0
트래펑,3816.0
유지방분해제,1218.0
석회제거제,7990.0
뚫어뻥액체,2196.0
변기세정제,236337.0
변기클리너,98346.0
화장실청소세제,82926.0
욕실청소세제,100683.0
요석제거제,15827.0
자동변기세정제,8309.0
소변기탈취제,15071.0
브레프변기세정제,23929.0
이지드롭변기크리너,6421.0
이지드롭,8935.0
락스와세제,149375.0
홈스타욕실용세정제,6499.0
브레프,28628.0
홈스타락스와세제,11886.0
티크린,2570.0
화장실변기청소,316103.0
사사삭,2281.0
노브랜드화장실세정제,92.0
이지드롭리필,5400.0
세탁조클리너,37467.0
홈스타세탁조클리너,2378.0
세탁조청소,24998.0
세탁기청소,182121.0
세탁조크리너,37467.0
세탁기클리너,53110.0
씻겨내수,236.0
드럼세탁기청소,19597.0
세탁조,98990.0
유한락스세탁조세정제,3894.0
세탁기통세척,38569.0
통돌이세탁기청소,9340.0
에어컨필터청소,47236.0
아스토니쉬,12601.0
아스토니쉬곰팡이제거제,1772.0
ASTONISH,12601.0
윈덱스,6235.0
유리세정제,125684.0
액체세제,296392.0
퍼실세제,84358.0
캡슐세탁세제,71383.0
액체세탁세제,240157.0
퍼실,107434.0
커클랜드캡슐세제,2194.0
퍼실캡슐세제,10022.0
다우니세탁세제,26306.0
테크액체세제,24825.0
드럼세탁기세제,74793.0
프로쉬세탁세제,6834.0
실내건조세탁세제,50120.0
퍼실드럼용,14184.0
퍼실딥클린파워젤,12275.0
빨래비누,115485.0
세탁비누,115485.0
조트비누,1148.0
냉풍기,259041.0
냉방기,70633.0
냉풍기,259041.0
선풍기,3258290.0
무선선풍기,321047.0
신일선풍기,54674.0
샤오미선풍기,41508.0
한일선풍기,16994.0
날개없는선풍기,88338.0
샤오미무선선풍기,10496.0
발뮤다선풍기,2527.0
벽걸이선풍기,157146.0
선풍기,3258290.0
날개없는선풍기,88338.0
선풍기,3258290.0
다이슨선풍기,4440.0
타프팬,58363.0
팬앤코,2641.0
루씨에어,1716.0
천장실링팬,238039.0
천장선풍기,398751.0
루씨에어실링팬,1547.0
에어라트론,673.0
실링펜,280981.0
에어라트론실링팬,646.0
선풍기,3258290.0
씰링팬,280981.0
무선타프팬,16424.0
루씨에어레이더3,48.0
선풍기,3258290.0
탁상용선풍기,471961.0
무선선풍기,321047.0
캠핑선풍기,336391.0
루메나선풍기,1564.0
크레모아선풍기,3320.0
써큘레이터,485599.0
캠핑써큘레이터,96175.0
크레모아V1040,712.0
휴대용선풍기,1062170.0
손선풍기,792245.0
미니선풍기,1067696.0
선풍기,3258290.0
손풍기,732657.0
루메나선풍기,1564.0
캠핑선풍기,336391.0
선풍기,3258290.0
대형선풍기,168712.0
캠핑선풍기,336391.0
LG에어컨,292927.0
스탠드에어컨,247268.0
엘지에어컨,292927.0
삼성에어컨,284535.0
삼성무풍에어컨,106883.0
삼성스탠드에어컨,59756.0
캐리어에어컨,89076.0
에어컨렌탈,64730.0
중고에어컨,23548.0
에어컨추천,4891811.0
위니아에어컨,19436.0
에어콘,4891811.0
휘센에어컨,164448.0
LG휘센에어컨,161593.0
벽걸이에어컨,267104.0
벽걸이냉난방기,32087.0
삼성벽걸이에어컨,36349.0
캐리어벽걸이에어컨,29933.0
캐리어에어컨,89076.0
LG벽걸이에어컨,38551.0
LG에어컨,292927.0
엘지벽걸이에어컨,38551.0
삼성에어컨,284535.0
인버터에어컨,202627.0
1등급에어컨,58652.0
엘지에어컨,292927.0
2IN1에어컨,41344.0
LG에어컨,292927.0
삼성무풍에어컨,106883.0
삼성에어컨,284535.0
투인원에어컨,41344.0
무풍에어컨,136607.0
에어컨2IN1,41344.0
LG에어컨2IN1,12431.0
엘지에어컨,292927.0
캐리어에어컨,89076.0
FQ17HDNHC2,152.0
에어컨추천,4891812.0
창문형에어컨,49333.0
삼성창문형에어컨,6664.0
파세코창문형에어컨,1772.0
LG창문형에어컨,6119.0
창문에어컨,65403.0
삼성에어컨,284535.0
시스템에어컨,235276.0
업소용에어컨,94913.0
스탠드냉난방기,69753.0
시스템에어컨비용,8429.0
시스템에어컨,235276.0
아파트시스템에어컨,45563.0
시스템에어컨4대,29246.0
중고에어컨매입,29295.0
삼성시스템에어컨,66026.0
이동식에어컨,221847.0
이동형에어컨,161462.0
캠핑용에어컨,133460.0
캠핑에어컨,133460.0
미니에어컨,339923.0
실외기없는에어컨,46061.0
휴대용에어컨,257971.0
무시동에어컨,46131.0
화장실온풍기,59857.0
사무실온풍기,201934.0
미니히터,488114.0
업소용온풍기,111380.0
욕실난방기,97434.0
캠핑온풍기,257719.0
툴콘,34750.0
가스온풍기,26404.0
캠핑용히터,687302.0
업소용온풍기,111380.0
중고온풍기,1764.0
캠핑히터,687301.0
파세코팬히터,1732.0
신일1200,3121.0
토요토미팬히터,921.0
신일팬히터300,341.0
팬히터1200,6493.0
도요토미팬히터,669.0
신일팬히터가방,989.0
캠핑팬히터,75557.0
팬히터900,2472.0
신일900,7054.0
팬히터300,5063.0
SFH-C904DMA,411.0
등유팬히터,10338.0
돈풍기,80998.0
원적외선튜브히터,43893.0
튜브히터,80998.0
곱창난로,22147.0
롯데알미늄,159844.0
순간온수기,282049.0
린나이전기온수기,4727.0
전기온수기50리터,5241.0
온수기,481441.0
전기순간온수기,254090.0
저장식전기온수기,23020.0
전기온수기30리터,4802.0
돼지꼬리히터,22326.0
린나이온수기,6752.0
귀뚜라미전기온수기,6930.0
전기온수기15리터,4136.0
미니온수기,39673.0
따수와,1169.0
린나이가스온수기,2061.0
가스순간온수기,26162.0
가스온수기,44204.0
순간가스온수기,26162.0
도시가스보일러,2526.0
친환경보일러,13938.0
부산보일러,1370.0
귀뚜라미가스보일러,6860.0
린나이가스보일러,5863.0
콘덴싱보일러,15065.0
대성보일러,5632.0
가스보일러,86433.0
보일러가격비교,576159.0
가스보일러추천,86433.0
NCB353-22K,365.0
기름보일러,15076.0
기름보일러가격,15076.0
귀뚜라미기름보일러,1682.0
경동기름보일러,1583.0
보일러기름통,4414.0
경동기름보일러가격,1583.0
기름보일러기름통,4414.0
기름탱크,67354.0
경동나비엔기름보일러,1532.0
등유보일러,15725.0
심야전기보일러,2550.0
가정용전기보일러,20175.0
전기보일러,154419.0
전기온수보일러,41058.0
귀뚜라미전기보일러,3518.0
건식보일러,5690.0
전기스팀보일러,5060.0
전기보일러가격,154419.0
수상한보일러,2007.0
히트펌프보일러,2571.0
스팀보일러,14903.0
히트펌프,23690.0
심야보일러,2790.0
자연기화식가습기,16176.0
자연가습기,34423.0
제로웰가습기,219.0
자연식가습기,46443.0
가이아모가습기,173.0
자연기화식,16754.0
제로웰,365.0
샤오미기화식가습기,2540.0
신생아가습기,23503.0
스텐가열식가습기,10527.0
가열가습기,56227.0
밥통가습기,6518.0
초음파식가습기,401790.0
대형가습기,66376.0
아기가습기,29043.0
무소음가습기,57136.0
통세척가습기,31322.0
저소음가습기,87026.0
스테인리스가습기,28020.0
간편세척가습기,53928.0
습도조절가습기,36208.0
오엘라가습기,796.0
가습기필터,111198.0
발뮤다가습기필터,948.0
오아가습기필터,664.0
미니가습기필터,33426.0
가이아모필터,89.0
제로웰가습기필터,146.0
루메나가습기필터,183.0
한일가습기필터,550.0
가이아모가습기필터,83.0
브루네가습기필터,241.0
샤오미가습기필터,3789.0
다이소가습기필터,71.0
오아듀얼미스트필터,82.0
카카오가습기필터,244.0
미니공기청정기,132711.0
펫공기청정기,45026.0
원룸공기청정기,28647.0
위닉스공기청정기,249856.0
공기청정기추천,3525226.0
샤오미공기청정기,85700.0
공기살균기,56455.0
소형공기청정기,106932.0
쿠쿠공기청정기,44282.0
LG퓨리케어공기청정기,271752.0
산소발생기,76038.0
가정용산소발생기,16014.0
휴대용산소발생기,15031.0
고압산소치료기,729.0
골프스윙연습기,199213.0
힘펠환풍기,6961.0
화장실환풍기,145745.0
욕실환풍기,167029.0
힘펠,8625.0
전열교환기,28416.0
창문환풍기,51719.0
창문형환풍기,24541.0
업소용환풍기,76572.0
LG공기청정기필터,420694.0
삼성공기청정기필터,538718.0
엘지공기청정기필터,420694.0
샤오미공기청정기필터,67686.0
위닉스공기청정기필터,244803.0
공기청정기필터,2102255.0
발뮤다공기청정기필터,15018.0
다이슨공기청정기필터,20227.0
CFX-G100D,56398.0
LG퓨리케어공기청정기필터,244534.0
위닉스제로S필터,15506.0
위닉스필터,276093.0
암웨이공기청정기필터,10241.0
CFX-D100D,74915.0
미니제습기,94491.0
삼성제습기,4102.0
위닉스제습기,12862.0
LG제습기,9937.0
엘지제습기,9937.0
제습기추천,402931.0
위니아제습기,2923.0
위닉스뽀송,8816.0
샤오미제습기,9225.0
원룸제습기,58131.0
DQ203PECA,485.0
DQ202PBBC,774.0
DQ202PSUA,838.0
공기청정제습기,37800.0
캐리어제습기,6258.0
화장실제습기,39646.0
DQ132PWXC,612.0
산업용제습기,76932.0
황토매트,47760.0
일월황토매트,5917.0
한일의료기전기매트,74711.0
일월매트,76222.0
한일의료기매트,85020.0
거실전기매트,86767.0
거실전기장판,67015.0
카페트매트,4736494.0
일월전기장판,22256.0
구들장전기장판,3768.0
일월카본마루카페트매트,2297.0
한일의료기전기매트,74711.0
한일전기매트,10092.0
전기카페트,418882.0
홈쇼핑전기장판,3001.0
일월매트,76222.0
거실용전기매트,25183.0
거실온열매트,24421.0
온돌매트,35757.0
거실탄소매트,31574.0
옥매트,29122.0
옥장판,12546.0
카본탄소매트,451219.0
한일전기매트,10092.0
한일의료기전기매트,74711.0
한일의료기탄소매트,22916.0
카본매트싱글,85598.0
침대전기매트,139057.0
전자파없는전기매트,42027.0
1인용전기매트,134822.0
귀뚜라미탄소매트,6419.0
DC탄소매트,8868.0
USB전기장판,62336.0
전기무릎담요,49476.0
온열담요,125575.0
USB담요,109288.0
전기이불,90238.0
잉코전기담요,121.0
이메텍전기담요,1118.0
샤오미전기담요,2636.0
USB전기담요,101104.0
차박용전기매트,23057.0
발열담요,46480.0
휴대용전기장판,28431.0
더안전기매트,15945.0
USB온열담요,48175.0
무릎전기담요,49476.0
보이로1인용,3122.0
온열방석,191139.0
1인용전기방석,77026.0
쇼파전기매트,56399.0
보이로전기방석,2345.0
소파전기매트,56399.0
1인전기방석,77026.0
휴대용전기방석,17371.0
쇼파탄소매트,12457.0
쇼파전기장판,36186.0
USB방석,73657.0
USB전기방석,54569.0
풋워머,106633.0
쇼파용전기매트,7196.0
2인용전기방석,30632.0
보이로풋워머,899.0
USB온열방석,35314.0
양문형냉장고,192861.0
삼성냉장고4도어,33241.0
삼성비스포크냉장고,62053.0
냉장고렌탈,156686.0
LG오브제냉장고,118230.0
LG냉장고4도어,25764.0
4도어냉장고,77912.0
엘지냉장고4도어,25764.0
오브제냉장고,123244.0
중고냉장고,33884.0
냉장고900리터,438.0
삼성양문형냉장고,52873.0
엘지오브제냉장고,118230.0
LG냉장고오브제,118230.0
T873MWW111,358.0
원룸냉장고,112602.0
삼성냉장고2도어,20656.0
2도어냉장고,107274.0
쿠잉냉장고,4588.0
일반냉장고,321042.0
캐리어냉장고,27911.0
중고냉장고,33884.0
LG냉장고2도어,21892.0
냉장고500리터,5797.0
빌트인냉장고,23401.0
엘지냉장고2도어,21892.0
레트로냉장고,63804.0
RT25NARAHS8,612.0
업소용냉장고,755065.0
업소용냉동고,137840.0
온장고,505144.0
저온저장고,7423.0
업소용반찬냉장고,59037.0
아이스크림냉동고,39443.0
업소용음료냉장고,66564.0
스타리온냉장고,30743.0
테이블냉장고,136125.0
토핑냉장고,22492.0
참치냉동고,9598.0
반찬냉장고,125632.0
소주냉장고,37800.0
우성냉장고,73044.0
45박스냉장고,19335.0
김밥냉장고,31928.0
타올온장고,47976.0
딤채김치냉장고스탠드형,13773.0
LG김치냉장고스탠드형,52832.0
김치냉장고가격비교,265912.0
삼성김치냉장고스탠드형,38235.0
비스포크김치냉장고,25901.0
스탠드김치냉장고,130100.0
스탠드형김치냉장고,122217.0
김치냉장고소형,29211.0
오브제김치냉장고,37281.0
위니아김치냉장고,19812.0
뚜껑형김치냉장고,44328.0
딤채김치냉장고뚜껑형,7306.0
김치냉장고뚜껑형,44328.0
삼성김치냉장고뚜껑형,9460.0
엘지김치냉장고뚜껑형,9516.0
김치냉장고소형,29211.0
딤채뚜껑형김치냉장고,7306.0
삼성뚜껑형김치냉장고,9460.0
LG김치냉장고뚜껑형,9516.0
김치냉장고가격비교,265912.0
위니아딤채,23390.0
중고김치냉장고,4401.0
김치냉장고중고,4401.0
서랍형김치냉장고,6708.0
파세코김치냉장고,17.0
엘지소형김치냉장고,785.0
업소용김치냉장고,13919.0
미끄럼방지매트,2425405.0
반찬냉장고,125632.0
업소용반찬냉장고,59037.0
토핑냉장고,22492.0
테이블냉장고,136125.0
김밥냉장고,31928.0
쌀냉장고,77021.0
쌀냉장고추천,77021.0
헤르젠쌀냉장고,169.0
헤르젠쌀냉장고21KG,91.0
헤르젠,350.0
락앤락쌀냉장고,550.0
와인셀러,125606.0
와인냉장고,171424.0
LG와인셀러,6075.0
매직쉐프와인셀러,844.0
하이얼와인셀러,1248.0
빈디스와인셀러,4018.0
미니와인셀러,25633.0
캐리어와인셀러,2360.0
LG와인냉장고,7390.0
삼성와인셀러,1033.0
엘지와인셀러,6075.0
와인셀러추천,125606.0
삼성와인냉장고,8664.0
엘바와인셀러,1470.0
가정용제빙기,84500.0
제빙기,279439.0
업소용제빙기,67618.0
매직쉐프제빙기,746.0
미니제빙기,51550.0
카페제빙기,45541.0
아이스메이커,245590.0
화장품냉장고,186396.0
레비오사미니냉장고,56.0
미니짱,2232.0
라이언냉장고,533.0
카카오냉장고,1641.0
가스렌지,774581.0
2구가스레인지,25885.0
가스렌지2구,25885.0
가스렌지3구,19600.0
2구가스렌지,25885.0
가스레인지2구,25885.0
SK매직가스레인지,6867.0
LPG가스렌지,19732.0
린나이가스렌지,21910.0
3구가스레인지,19600.0
가스레인지3구,19600.0
린나이가스레인지3구,9368.0
린나이가스레인지2구,8150.0
가스레인지손잡이,11810.0
3구가스레인지,19600.0
가스쿡탑,24146.0
빌트인가스레인지,39005.0
가스렌지,774581.0
가스렌지3구,19600.0
매립형가스레인지,4948.0
하츠가스레인지,15679.0
가스레인지3구,19600.0
린나이빌트인가스레인지,8125.0
빌트인가스렌지,39005.0
SK매직가스레인지,6867.0
린나이가스레인지3구,9368.0
린나이3구가스레인지,9368.0
쿡탑,57712.0
업소용화구,42627.0
간택기,35624.0
업소용가스렌지,140025.0
화구,329809.0
업소용간택기,32615.0
업소용버너,50220.0
간택기화구,19840.0
야끼바,48941.0
간텍기,35624.0
중화렌지,16580.0
업소용가스버너,44555.0
오즈테크,1102.0
전기압력밥솥,217852.0
쿠쿠밥솥6인용,38441.0
쿠첸6인용압력밥솥,9198.0
쿠쿠밥솥10인용,54373.0
쿠쿠3인용압력밥솥,7743.0
쿠쿠압력밥솥,133735.0
쿠첸10인용압력밥솥,10159.0
인스턴트팟,8671.0
6인용밥솥,78094.0
미니압력밥솥,50917.0
쿠첸밥솥,27326.0
쿠쿠트윈프레셔6인용,5977.0
CRP-LHTR0610FW,1697.0
저당밥솥,14302.0
미니밥솥,161443.0
미니전기밥솥,111499.0
이국주밥솥,1549.0
1인용밥솥,77253.0
1인밥솥,77253.0
캠핑밥솥,79609.0
홈지오저당밥솥,57.0
쿠쿠미니밥솥,1776.0
쿠쿠에그밥솥,953.0
2인용밥솥,56487.0
칼로볼,7.0
쿠쿠1인용밥솥,3318.0
쿠쿠3인용밥솥,9091.0
쿠첸미니밥솥,922.0
CR-0375FW,612.0
CR-0675FW,852.0
쿠쿠업소용밥솥,5492.0
업소용밥솥,88808.0
업소용전기밥솥,62234.0
쿠쿠35인용,1771.0
미니오븐,135998.0
전기오븐,437070.0
스메그오븐,3947.0
큐커,4457.0
삼성큐커,3624.0
비스포크큐커,2536.0
LG광파오븐,7944.0
광파오븐,70304.0
위즈웰오븐,1242.0
스메그,36581.0
ML32EW1,1084.0
MLJ39EW,997.0
오븐레인지,558657.0
광파오븐렌지,48967.0
오븐렌지,558657.0
엘지광파오븐,7944.0
전자레인지오븐,499458.0
가스오븐레인지,26959.0
가스오븐,73644.0
군고구마기계대여,92.0
광파오븐,70304.0
한경희광파오븐,89.0
통돌이오븐,11799.0
삼겹살오븐,20017.0
식기세척기12인용,15397.0
식기세척기6인용,11471.0
