relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
HBAF,7440.0,99213.0,13.34,11318.0,2746673.0
생아몬드,3410.0,3317.0,0.97,9986.0,2450416.0
구운아몬드1KG,1360.0,4101.0,3.02,11877.0,3412254.0
바프,13830.0,99213.0,7.17,9693.0,1472486.0
슬라이스아몬드,1010.0,10990.0,10.88,9274.0,2853893.0
우고래빗,4020.0,904.0,0.22,10225.0,2866960.0
와사비아몬드,1250.0,3951.0,3.16,10014.0,953434.0
아몬드분태,1190.0,1108.0,0.93,10073.0,203264.0
HBAF아몬드,2460.0,12541.0,5.1,11291.0,1466524.0
코스트코아몬드,1310.0,5427.0,4.14,21360.0,62305.0
가평잣,10380.0,9117.0,0.88,68340.0,3658182.0
국산잣,1930.0,9333.0,4.84,51954.0,3129086.0
유기농잣,1440.0,1531.0,1.06,59940.0,2555312.0
중국산잣,1160.0,806.0,0.69,37706.0,812991.0
홍천잣,1420.0,3033.0,2.14,53809.0,2008462.0
가평잣판매,1920.0,9117.0,4.75,53884.0,2530427.0
가평잣가격,1680.0,9117.0,5.43,53904.0,2492973.0
잦,1820.0,471.0,0.26,54274.0,178518.0
구운캐슈넛,1870.0,9258.0,4.95,11665.0,1536064.0
껍질캐슈넛,1230.0,1281.0,1.04,14656.0,364985.0
베트남캐슈넛,4860.0,1254.0,0.26,16479.0,275777.0
생캐슈넛,1170.0,1766.0,1.51,12291.0,296257.0
캐슈넛,25170.0,48005.0,1.91,11782.0,2225631.0
캐슈너트,1880.0,48005.0,25.53,12235.0,1904808.0
베트남견과류,2140.0,2044.0,0.96,13077.0,392427.0
메디파머스,1880.0,38.0,0.02,13232.0,4931147.0
호주마카다미아,4540.0,2966.0,0.65,19686.0,1383266.0
통마카다미아,2010.0,715.0,0.36,21301.0,840965.0
베트남마카다미아,2850.0,456.0,0.16,22552.0,254080.0
마우나로아마카다미아,1710.0,4272.0,2.5,30673.0,107976.0
마카다미아호주,1480.0,2966.0,2.0,19177.0,1509628.0
해피넛마카다미아,1040.0,609.0,0.59,36236.0,952117.0
MAUNALOA,1400.0,4594.0,3.28,28946.0,109590.0
마우나로아,1310.0,4594.0,3.51,28899.0,106290.0
하와이마카다미아,1020.0,2222.0,2.18,44465.0,70218.0
마카다미아껍질,1300.0,1615.0,1.24,21516.0,872948.0
원더풀피스타치오,1730.0,3823.0,2.21,18595.0,368780.0
파스타치오,3930.0,68091.0,17.33,17459.0,1236309.0
피칸,20750.0,69469.0,3.35,17270.0,953363.0
호박씨,8570.0,28116.0,3.28,8911.0,612186.0
호박씨효능,10870.0,119.0,0.01,42126.0,13537.0
서래푸드,1110.0,1889.0,1.7,15902.0,1314857.0
브라질너트,21170.0,21502.0,1.02,12948.0,1445809.0
브라질넛,7990.0,8050.0,1.01,13958.0,985196.0
프리미엄견과류,2440.0,34951.0,14.32,39828.0,269125.0
고메넛츠,2990.0,1613.0,0.54,90082.0,1807607.0
오트리고메넛츠,1630.0,1333.0,0.82,91240.0,1931670.0
에브리데이견과,1840.0,2074.0,1.13,55771.0,58900.0
오하루견과,2740.0,535.0,0.2,66263.0,112180.0
원데이코코너츠화이트,1160.0,1041.0,0.9,29779.0,950409.0
원데이발란스,1400.0,3427.0,2.45,34104.0,37116.0
견과류종류,10230.0,2402.0,0.23,33850.0,5670519.0
사차인치,3660.0,3813.0,1.04,16942.0,130094.0
하루건강견과,1670.0,4535.0,2.72,34028.0,265350.0
오하루에브리데이견과,1680.0,298.0,0.18,63850.0,72777.0
브라질넛트,2360.0,21502.0,9.11,12728.0,1390726.0
개암,5880.0,9714.0,1.65,15169.0,113371.0
애터미견과류,1600.0,196.0,0.12,78230.0,311758.0
웰치스,5590.0,48651.0,8.7,11998.0,664324.0
웰치스제로,2730.0,16869.0,6.18,13426.0,577939.0
오랑지나,7170.0,3778.0,0.53,25812.0,368101.0
탐스제로,7800.0,27642.0,3.54,13502.0,841566.0
셀시어스,27070.0,15673.0,0.58,42348.0,1240904.0
웰치스포도,2280.0,19605.0,8.6,12153.0,480942.0
환타,6390.0,95023.0,14.87,12311.0,798159.0
데미소다,2750.0,15335.0,5.58,15002.0,170034.0
코코뿌요,1910.0,3982.0,2.08,15638.0,54364.0
탑씨,1750.0,19016.0,10.87,9022.0,421880.0
환타제로,1640.0,10981.0,6.7,14193.0,544565.0
오란씨,2920.0,10966.0,3.76,13566.0,87517.0
썬키스트자몽소다,1100.0,3809.0,3.46,36069.0,158923.0
클룹제로소다,3740.0,3094.0,0.83,14128.0,1126233.0
슈가로로스파클링,2140.0,2113.0,0.99,26658.0,887674.0
블루레몬에이드,2900.0,11380.0,3.92,11432.0,156491.0
레몬가루,1440.0,14180.0,9.85,10350.0,74325.0
청포도에이드,2590.0,16377.0,6.32,16917.0,273619.0
자몽에이드,3550.0,90594.0,25.52,9146.0,406452.0
하이트제로,6910.0,1782.0,0.26,17565.0,2871871.0
칭따오논알콜,2990.0,1319.0,0.44,24692.0,1920642.0
무알콜와인,8540.0,2401.0,0.28,27094.0,332369.0
무알콜소주,5980.0,6045.0,1.01,20405.0,2638929.0
논알콜맥주,7020.0,6044.0,0.86,18131.0,2745684.0
칭따오무알콜,1680.0,1308.0,0.78,22539.0,1164824.0
카스제로,2470.0,721.0,0.29,16825.0,1569175.0
하이트무알콜맥주,2320.0,938.0,0.4,15749.0,2255411.0
클라우드제로,4510.0,15223.0,3.38,16357.0,1481444.0
제로맥주,3710.0,3589.0,0.97,18293.0,2359667.0
제주누보,3180.0,447.0,0.14,31072.0,137092.0
하이네켄무알콜,2700.0,445.0,0.16,36805.0,425677.0
하이트제로맥주,1080.0,837.0,0.78,16085.0,2301765.0
버드와이저제로,1790.0,186.0,0.1,23489.0,313504.0
클라우드무알콜,1320.0,861.0,0.65,17512.0,1783142.0
레몬사와,13610.0,817.0,0.06,46452.0,36678.0
클라우드클리어,2260.0,5621.0,2.49,16106.0,430948.0
칠성사이다,13750.0,83096.0,6.04,12164.0,1446936.0
칠성사이다제로,4490.0,19628.0,4.37,18733.0,294314.0
나랑드사이다제로,6500.0,23115.0,3.56,10883.0,1507206.0
칠성사이다190,1500.0,16285.0,10.86,24152.0,1457942.0
제로사이다,5000.0,67131.0,13.43,9884.0,2298853.0
칠성사이다355,1300.0,16547.0,12.73,19513.0,1243809.0
천연사이다,5980.0,12975.0,2.17,14576.0,270921.0
칠성사이다500,1130.0,13394.0,11.85,15358.0,925967.0
스프라이트제로,2830.0,13270.0,4.69,14645.0,370198.0
갈배사이다제로,2480.0,2250.0,0.91,21135.0,117950.0
나랑드,2890.0,42427.0,14.68,11936.0,1718477.0
칠성사이다블루라임,2730.0,3588.0,1.31,18097.0,346702.0
라무네,9400.0,12125.0,1.29,10608.0,108941.0
나랑드사이다파인애플,1680.0,8307.0,4.94,13292.0,576918.0
천연사이다제로,1430.0,1746.0,1.22,29242.0,34062.0
코카콜라500,3170.0,40693.0,12.84,12851.0,2639457.0
펩시제로355,1980.0,17024.0,8.6,16666.0,3543042.0
펩시제로500,1410.0,7516.0,5.33,15665.0,1339549.0
맥콜제로,2940.0,3630.0,1.23,29712.0,2490993.0
제로펩시,2660.0,39784.0,14.96,13520.0,7304584.0
코카콜라제로355,1550.0,30458.0,19.65,17582.0,3742529.0
펩시콜라,6550.0,83071.0,12.68,12967.0,11729499.0
코카콜라1.25,2220.0,8962.0,4.04,15123.0,802090.0
코카콜라500ML,2400.0,38665.0,16.11,13577.0,2610661.0
코카콜라제로190,1100.0,13417.0,12.2,19641.0,6341427.0
펩시제로210,1540.0,4010.0,2.6,18399.0,568862.0
립톤아이스티,3370.0,27803.0,8.25,12051.0,1773836.0
복숭아아이스티,5690.0,68331.0,12.01,10615.0,2618157.0
크리스탈라이트,11990.0,24579.0,2.05,9566.0,407510.0
립톤,3860.0,42390.0,10.98,11116.0,1730212.0
납작복숭아아이스티,1750.0,1245.0,0.71,19337.0,683650.0
제로아이스티,2280.0,16832.0,7.38,18994.0,891666.0
립톤아이스티복숭아1.5,1010.0,1778.0,1.76,35518.0,4906500.0
립톤아이스티제로,1030.0,2551.0,2.48,18678.0,327090.0
포카리스웨트500,2740.0,8563.0,3.13,30761.0,696912.0
포카리스웨트340,2930.0,13647.0,4.66,18956.0,479887.0
포카리스웨트분말,5290.0,6117.0,1.16,18949.0,700724.0
토레타500,1520.0,7460.0,4.91,19835.0,506646.0
파워에이드제로,4630.0,3750.0,0.81,24841.0,1369631.0
비타민워터,3010.0,15651.0,5.2,18791.0,195337.0
파워오투,3150.0,8459.0,2.69,23514.0,149527.0
파워에이드1.5,1080.0,4896.0,4.53,19064.0,461938.0
토레타900,1060.0,2301.0,2.17,12722.0,116052.0
게토레이분말,1550.0,2066.0,1.33,41657.0,291692.0
밀키스제로,5700.0,10409.0,1.83,16918.0,556309.0
분다버그핑크자몽,8630.0,2391.0,0.28,24693.0,975956.0
닥터페퍼,11330.0,16447.0,1.45,16529.0,700660.0
닥터페퍼제로,4600.0,6272.0,1.36,18294.0,1148155.0
캐나다드라이진저에일,5090.0,6442.0,1.27,19186.0,1883971.0
토닉워터제로,4900.0,9217.0,1.88,17534.0,253325.0
진로토닉워터,7850.0,23549.0,3.0,15069.0,423511.0
몬스터울트라,2800.0,46018.0,16.43,54374.0,923685.0
캐나다드라이,4520.0,14829.0,3.28,11515.0,1444900.0
밀키스,6950.0,31529.0,4.54,13642.0,353245.0
캐나다진저에일,2460.0,6945.0,2.82,25028.0,2005277.0
솔의눈,8590.0,5415.0,0.63,20186.0,298594.0
분다버그진저비어,5040.0,2696.0,0.53,26362.0,111029.0
캐나다드라이토닉워터,1780.0,6217.0,3.49,12392.0,1034276.0
감귤주스,1460.0,38854.0,26.61,17075.0,569231.0
델몬트오렌지주스,3000.0,18502.0,6.17,11971.0,1335556.0
미닛메이드오렌지,2120.0,9775.0,4.61,22600.0,583945.0
돈시몬오렌지,1620.0,4542.0,2.8,22598.0,4165263.0
아침에주스,3490.0,6003.0,1.72,16208.0,170108.0
따옴주스,2160.0,4000.0,1.85,25040.0,25708.0
델몬트,5240.0,78188.0,14.92,12224.0,1223912.0
돈시몬주스,1280.0,8009.0,6.26,20016.0,3683717.0
델몬트드링크,1010.0,25496.0,25.24,14302.0,1934108.0
따옴,3870.0,5519.0,1.43,24553.0,14554.0
아침에쥬스,1390.0,6003.0,4.32,16088.0,190695.0
골드메달애플주스,4480.0,1898.0,0.42,34387.0,1017876.0
후버사과주스,1880.0,997.0,0.53,20473.0,88142.0
과수원사과,1530.0,22922.0,14.98,17491.0,416122.0
피크닉사과,1780.0,9834.0,5.52,21263.0,434924.0
코스트코사과주스,1070.0,1629.0,1.52,23448.0,585098.0
피크닉음료,1120.0,44208.0,39.47,15564.0,700798.0
마르티넬리사과주스,1010.0,1464.0,1.45,24568.0,1169025.0
망고쥬스,1670.0,81194.0,48.62,11976.0,215937.0
망고주스,2450.0,81194.0,33.14,11365.0,175128.0
델몬트망고,1140.0,18122.0,15.9,20186.0,55598.0
망고퓨레,1400.0,5096.0,3.64,33915.0,189140.0
자몽농축액,2040.0,11755.0,5.76,27457.0,2104041.0
흥국자몽,1380.0,2272.0,1.65,44826.0,2722609.0
자몽주스,1880.0,50059.0,26.63,16950.0,2416364.0
얼라이브음료,2900.0,13335.0,4.6,21734.0,478858.0
자몽쥬스,1050.0,50059.0,47.68,16943.0,2376366.0
돈시몬자몽,1290.0,1319.0,1.02,20425.0,192781.0
코스트코자몽주스,1310.0,1500.0,1.15,19299.0,233516.0
꽈추형토마토주스,7410.0,582.0,0.08,25963.0,658445.0
매일야채토마토,4860.0,2803.0,0.58,37385.0,498471.0
포미토마토주스,3020.0,376.0,0.12,14285.0,224914.0
자연은토마토주스,2290.0,6204.0,2.71,20756.0,523773.0
아임리얼토마토,1140.0,483.0,0.42,26480.0,332000.0
토마토의힘,1260.0,3538.0,2.81,38521.0,297494.0
도이캄토마토주스,1610.0,11.0,0.01,34338.0,6819500.0
매일야채,1590.0,15370.0,9.67,35252.0,404577.0
가야농장토마토쥬스,1550.0,3915.0,2.53,19433.0,231257.0
야채듬뿍더진한,1130.0,300.0,0.27,31143.0,2300795.0
포도봉봉,1190.0,7801.0,6.56,24239.0,126217.0
뱅쇼서울,1610.0,106.0,0.07,35040.0,22225.0
샤인머스켓주스,2110.0,7431.0,3.52,18857.0,216112.0
카프리썬,8800.0,24776.0,2.82,14239.0,882625.0
코코팜,5230.0,31292.0,5.98,14994.0,233057.0
사과당근주스,8970.0,14813.0,1.65,19586.0,325798.0
당근쥬스,3750.0,30521.0,8.14,23620.0,809962.0
야채주스,3170.0,68547.0,21.62,26235.0,1704598.0
크랜베리주스,4520.0,7750.0,1.71,24147.0,212697.0
폴바셋원두,5320.0,3131.0,0.59,29622.0,496162.0
테라로사원두,4490.0,2942.0,0.66,37068.0,289203.0
디카페인원두,10820.0,39832.0,3.68,19026.0,1428076.0
프릳츠원두,4350.0,391.0,0.09,19934.0,396131.0
스타벅스블랙퍼스트,2680.0,1640.0,0.61,38039.0,2824474.0
스타벅스원두커피,1950.0,39492.0,20.25,29200.0,3772283.0
스타벅스홀빈,1800.0,10886.0,6.05,29729.0,3531995.0
위즐커피,10900.0,1103.0,0.1,58003.0,185543.0
스타벅스카페베로나,1450.0,5430.0,3.74,36244.0,552129.0
콩스콩스,8900.0,940.0,0.11,17356.0,1348501.0
프릳츠커피,19930.0,1145.0,0.06,20015.0,396131.0
라바짜원두,3300.0,15332.0,4.65,24671.0,429769.0
녹차티백,3370.0,63633.0,18.88,11246.0,470086.0
오설록녹차,4360.0,12356.0,2.83,17026.0,632990.0
말차가루,4700.0,8474.0,1.8,18308.0,664994.0
녹차가루,5080.0,23804.0,4.69,13585.0,704674.0
녹차라떼,6860.0,24038.0,3.5,9541.0,383587.0
호지차,13060.0,7600.0,0.58,18892.0,63547.0
오설록세작,1820.0,1898.0,1.04,29570.0,13513.0
현미녹차,2490.0,29706.0,11.93,8080.0,190229.0
말차라떼,8000.0,13995.0,1.75,16553.0,528011.0
슈퍼말차,14400.0,337.0,0.02,45304.0,1693531.0
녹차잎,1840.0,29861.0,16.23,16690.0,209247.0
보성녹차,5570.0,15414.0,2.77,18790.0,248880.0
일본녹차,3180.0,20029.0,6.3,22318.0,239284.0
가루녹차,1250.0,23804.0,19.04,14329.0,806798.0
복숭아녹차,1420.0,5294.0,3.73,17157.0,168637.0
다이소욕조덮개,1070.0,97.0,0.09,7253.0,8492.0
변기온열시트,3120.0,15636.0,5.01,42401.0,1232162.0
온열변기시트,1850.0,15636.0,8.45,34696.0,1376747.0
아메리칸스탠다드변기커버,1380.0,1127.0,0.82,22755.0,234811.0
대림변기커버,1580.0,2266.0,1.43,12933.0,2058768.0
변기물탱크뚜껑,1200.0,2458.0,2.05,33804.0,445531.0
변기물통뚜껑,1320.0,1359.0,1.03,28217.0,1633.0
변기커버나사,1120.0,8532.0,7.62,8313.0,65669.0
다이소욕실의자,1110.0,358.0,0.32,8618.0,32701.0
유아욕실화,1290.0,10174.0,7.89,9216.0,328911.0
아기욕실화,1480.0,4065.0,2.75,13165.0,383195.0
낮은욕실화,1190.0,16664.0,14.0,8240.0,1303487.0
자주욕실화,1610.0,1333.0,0.83,12854.0,5894.0
디어커스욕실화,4170.0,455.0,0.11,44993.0,6924920.0
애니멀욕실화,3100.0,1538.0,0.5,10847.0,16433.0
김장다라이,3880.0,32358.0,8.34,15010.0,263031.0
고무대야,2070.0,15853.0,7.66,14193.0,216764.0
고무다라,2110.0,7032.0,3.33,23407.0,167259.0
대형고무다라이,2330.0,5704.0,2.45,39834.0,198014.0
고무통,2450.0,30225.0,12.34,22356.0,331986.0
대형고무통,1230.0,4275.0,3.48,34092.0,135015.0
여행용키트,1670.0,91993.0,55.09,13248.0,650411.0
어메니티,17310.0,29520.0,1.71,12144.0,290161.0
호텔어메니티,4440.0,13302.0,3.0,13163.0,294551.0
어매니티,4760.0,29520.0,6.2,12174.0,271228.0
해바라기샤워기헤드,2710.0,72858.0,26.88,29764.0,4261885.0
대림바스샤워기,3700.0,23313.0,6.3,21955.0,2089414.0
화장실청소건,2930.0,47512.0,16.22,14180.0,1488350.0
욕실청소건,3130.0,95103.0,30.38,12568.0,2033436.0
아기샤워기,2700.0,17214.0,6.38,15709.0,657059.0
리셀샤워기,1310.0,10016.0,7.65,12273.0,334034.0
실리콘샤워호스,2030.0,11698.0,5.76,18504.0,799023.0
스프링호스,1890.0,87599.0,46.35,11914.0,285111.0
샤워기호스교체,2860.0,60034.0,20.99,7997.0,367832.0
워터탭,5210.0,48975.0,9.4,10556.0,5166494.0
싱크대수전헤드,5390.0,82821.0,15.37,10175.0,2211228.0
수전카트리지,4280.0,22111.0,5.17,12794.0,43883.0
절수페달,5480.0,3673.0,0.67,88335.0,1108562.0
여행용샤워필터,6770.0,10669.0,1.58,11101.0,2080094.0
여행용샤워기필터,4480.0,14503.0,3.24,13645.0,1973653.0
닥터피엘세면대필터,3310.0,1298.0,0.39,23467.0,422050.0
닥터피엘주방용필터,4410.0,4480.0,1.02,24181.0,4259753.0
여행용샤워기,4030.0,19687.0,4.89,15439.0,2271855.0
닥터피엘샤워기,4920.0,11577.0,2.35,25486.0,3400782.0
닥터피엘필터,1990.0,11777.0,5.92,25002.0,3732166.0
퓨어썸샤워기필터,4590.0,13337.0,2.91,14611.0,517743.0
세탁기배수구트랩,5840.0,45450.0,7.78,8975.0,3435391.0
하수구냄새제거,10530.0,53469.0,5.08,10420.0,2440345.0
우수관커버,4830.0,9623.0,1.99,12680.0,674585.0
화장실하수구트랩,2610.0,61780.0,23.67,11215.0,2640022.0
실버스타배수구망,1150.0,226.0,0.2,25196.0,1081135.0
싱크대트랩,2620.0,94753.0,36.17,8298.0,1457755.0
화장실배수구트랩,2760.0,76853.0,27.85,11147.0,2635644.0
육가,4770.0,52739.0,11.06,11107.0,419270.0
세면대팝업,8840.0,80189.0,9.07,6132.0,1515294.0
세면대마개,4680.0,53416.0,11.41,6949.0,966217.0
소변기센서,4320.0,25153.0,5.82,38955.0,375081.0
변기필밸브,4650.0,6900.0,1.48,13299.0,763984.0
샤워기슬라이드바,1100.0,35529.0,32.3,17136.0,728400.0
질레트프로쉴드옐로우면도날,2300.0,6761.0,2.94,41674.0,1338421.0
쉬크면도날,1870.0,22364.0,11.96,25375.0,654568.0
질레트랩스면도날,2470.0,3784.0,1.53,61467.0,1730278.0
원룸빨래건조대,1130.0,70108.0,62.04,28001.0,1111249.0
천정빨래건조대,1290.0,35748.0,27.71,49469.0,4324082.0
정확한체중계,1090.0,23093.0,21.19,22672.0,7635422.0
로보휠,1740.0,628.0,0.36,98140.0,514611.0
강의용무선마이크,4620.0,81319.0,17.6,98627.0,1649400.0
마이크거치대,2700.0,94125.0,34.86,21986.0,372945.0
마이크커버,3420.0,105894.0,30.96,6182.0,312039.0
팝필터,1820.0,51854.0,28.49,19852.0,101133.0
탁상용마이크스탠드,1060.0,37096.0,35.0,23280.0,282774.0
미키MP3,1640.0,94.0,0.06,23211.0,33333.0
스탠바이미2세대,8040.0,10.0,0.0,73666.0,231305.0
JBL블루투스이어폰,15190.0,21736.0,1.43,98379.0,389600.0
갤럭시버즈프로2,25690.0,61345.0,2.39,98967.0,2266967.0
QCYT13,25570.0,6914.0,0.27,25023.0,1158524.0
QCYT13X,12750.0,1203.0,0.09,30465.0,147492.0
QCYH4,13610.0,585.0,0.04,65654.0,80477.0
QCYH3,11670.0,374.0,0.03,67971.0,43675.0
QCY헤드셋,12800.0,6443.0,0.5,56872.0,2156792.0
JBL블루투스헤드셋,9410.0,16787.0,1.78,87475.0,4830208.0
버즈프로이어팁,2130.0,4416.0,2.07,10805.0,283996.0
버즈2프로이어팁,3150.0,1374.0,0.44,18685.0,224011.0
아즈라이어팁,3820.0,1633.0,0.43,22154.0,210723.0
버즈2이어팁,1700.0,2243.0,1.32,14358.0,213362.0
에어팟프로2이어팁,2160.0,4950.0,2.29,12314.0,375959.0
아즈라맥스,1840.0,627.0,0.34,29533.0,16812.0
바로크이어팁,1150.0,26.0,0.02,74450.0,367500.0
컴플라이폼팁,1080.0,3481.0,3.22,27855.0,116791.0
버즈라이브이어팁,1170.0,1158.0,0.99,6051.0,133429.0
버즈이어팁,1670.0,8676.0,5.2,8385.0,254615.0
소니헤드셋커버,1470.0,11568.0,7.87,9093.0,110230.0
에어팟맥스이어쿠션,1530.0,2488.0,1.63,26987.0,327878.0
헤드셋걸이,1030.0,42696.0,41.45,9190.0,348187.0
에어팟맥스거치대,1300.0,10546.0,8.11,11627.0,380562.0
다이소헤드셋거치대,1340.0,47.0,0.04,13893.0,1063.0
신발살균기,2240.0,102396.0,45.71,75486.0,2285599.0
샤오미신발건조기,1990.0,7906.0,3.97,32271.0,365571.0
미니짤순이,1920.0,17191.0,8.95,71023.0,958241.0
미니탈수기,3280.0,70837.0,21.6,78998.0,838844.0
플루딕짤순이,5010.0,7.0,0.0,28821.0,38824900.0
샤오미스팀청소기,8500.0,7336.0,0.86,87837.0,1245773.0
고온스팀기,6510.0,30803.0,4.73,99577.0,1328128.0
고압스팀기,3340.0,48530.0,14.53,88998.0,1742457.0
스팀분사기,3260.0,41014.0,12.58,90807.0,1016632.0
스팀살균기,4120.0,38337.0,9.31,85774.0,1379868.0
빈대스팀청소기,7530.0,17486.0,2.32,97772.0,2844993.0
원더스리빙로봇청소기,6100.0,416.0,0.07,38597.0,23333.0
샤오미침구청소기,3620.0,9312.0,2.57,60171.0,96904.0
이불청소기,1790.0,62277.0,34.79,61857.0,2385664.0
무선침구청소기,1440.0,67011.0,46.54,82681.0,422477.0
살균침구청소기,1430.0,58938.0,41.22,74415.0,2272893.0
다이슨V8배터리,7140.0,18155.0,2.54,54387.0,4764945.0
다이슨배터리,6840.0,42214.0,6.17,59670.0,4647248.0
다이슨청소기거치대,10500.0,10641.0,1.01,39805.0,1273474.0
코드제로배터리,10140.0,7726.0,0.76,99134.0,8326857.0
다이슨청소기헤드,5130.0,67592.0,13.18,80930.0,1600338.0
다이슨청소기배터리,11080.0,39553.0,3.57,50402.0,5194495.0
다이슨청소기부품,3110.0,96576.0,31.05,32267.0,1196047.0
다이슨V6배터리,2800.0,17447.0,6.23,45445.0,1533662.0
다이슨V10배터리,2740.0,11422.0,4.17,78316.0,811493.0
다이슨V8헤드,2430.0,39147.0,16.11,62560.0,1606592.0
로보락물걸레,3510.0,10752.0,3.06,9721.0,360709.0
삼성청소기먼지봉투,3280.0,21355.0,6.51,11637.0,641547.0
다이슨V10거치대,1310.0,4983.0,3.8,47462.0,1592663.0
다이슨V7배터리,2050.0,15435.0,7.53,50697.0,3134936.0
A9배터리,4790.0,33315.0,6.96,88843.0,12260336.0
에브리봇걸레,1790.0,1457.0,0.81,22010.0,413039.0
여행용스팀다리미,3840.0,51797.0,13.49,43911.0,2870525.0
필립스다리미,4240.0,11099.0,2.62,71282.0,1046754.0
테팔다리미,3350.0,10503.0,3.14,97398.0,1720278.0
보조키도어락,1050.0,49562.0,47.2,38351.0,2167973.0
대문도어락,1250.0,14402.0,11.52,94865.0,670336.0
도어락커버,1370.0,47009.0,34.31,20119.0,202740.0
도어락레인커버,1060.0,6506.0,6.14,16535.0,223136.0
밀레도어락,3690.0,3548.0,0.96,97027.0,648736.0
공부스탠드,2920.0,100205.0,34.32,39463.0,1958745.0
와이드스탠드,2620.0,97121.0,37.07,51685.0,1983676.0
파파스탠드,4980.0,19266.0,3.87,52648.0,1488353.0
침대독서등,2730.0,66840.0,24.48,19313.0,400157.0
프리즘스탠드,3500.0,12184.0,3.48,44224.0,241762.0
필립스스탠드,1620.0,15904.0,9.82,57112.0,325977.0
시력보호스탠드,1490.0,100853.0,67.69,47007.0,2045969.0
어린이전동칫솔,2790.0,45956.0,16.47,19807.0,734575.0
유아전동칫솔,1880.0,10933.0,5.82,20546.0,507503.0
오아전동칫솔,4150.0,1973.0,0.48,60247.0,15965400.0
오랄비어린이전동칫솔,2010.0,6289.0,3.13,39408.0,128508.0
진동칫솔,1570.0,50210.0,31.98,29126.0,1244938.0
샤오미전동칫솔,2490.0,28569.0,11.47,34440.0,189241.0
필립스칫솔모,1890.0,32513.0,17.2,18883.0,328545.0
필립스소닉케어칫솔모,1290.0,15182.0,11.77,28450.0,161157.0
휴대용구강세정기,1750.0,105224.0,60.13,50448.0,4625715.0
샤오미구강세정기,2070.0,12014.0,5.8,34894.0,4918590.0
덴트릭스구강세정기,1600.0,558.0,0.35,42077.0,9402775.0
오아클린이워터B,2570.0,160.0,0.06,59088.0,1399550.0
샤오미워터픽,2730.0,503.0,0.18,98225.0,45798666.0
칫솔살균건조기,1060.0,103324.0,97.48,27935.0,2888932.0
한샘칫솔살균기,2170.0,735.0,0.34,29561.0,300678.0
칫솔건조기,1370.0,105862.0,77.27,27764.0,4399956.0
면도기살균기,2590.0,24254.0,9.36,33407.0,1752157.0
쉬크인튜이션제모기,2830.0,3444.0,1.22,21386.0,167665.0
인튜이션,1580.0,7207.0,4.56,17204.0,165667.0
올리브영면도기,1420.0,289.0,0.2,22204.0,102596.0
브라운면도기날,1500.0,95911.0,63.94,29890.0,2403187.0
필립스전기면도기충전기,1460.0,10186.0,6.98,15000.0,455929.0
포트넘앤메이슨,19360.0,51075.0,2.64,34565.0,100640.0
도밍고꿀홍차,11590.0,251.0,0.02,18193.0,100827.0
트와이닝얼그레이,3710.0,6240.0,1.68,19840.0,303263.0
티즐,6130.0,14240.0,2.32,14734.0,997740.0
데자와,6290.0,3544.0,0.56,20826.0,335130.0
