relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
코주부육포,0,1,6,2,19,3,13,5,28538,713
흑염소고기,8,7,20,5,20,3,12,5,29673,741
남자옆머리누르기,25,2,8,5,23,2,9,6,35835,895
아기미술가운,5,2,13,2,14,2,17,7,42355,1058
썬쿠션,2,1,6,4,0,1,21,18,92311,2307
찹쌀10KG,4,1,12,18,13,3,7,17,104410,2610
퓨어다이아치아미백제,6,2,0,24,37,0,1,2,13659,341
매직캔리필봉투,0,7,25,3,2,2,18,18,147248,3681
자바라거치대,1,5,12,2,5,1,14,20,164204,4105
부케가르니방향제,3,1,0,35,8,6,13,13,89254,2231
아동래쉬가드,4,7,12,0,20,2,12,6,27112,677
흥국자몽,3,2,16,18,15,4,16,5,18612,465
리베로터치6단계,4,2,8,17,21,1,8,3,18478,559
참치회,3,6,25,6,3,1,20,16,175623,4390
무선하이패스,3,5,4,14,13,2,12,13,83692,2092
퓨어다이아치아미백,2,5,0,25,35,0,2,3,18046,451
라이브오랄스치아미백,2,4,0,27,34,1,2,3,18105,452
유기농오트밀,2,4,11,3,11,1,21,7,48812,1220
카드기,5,2,12,1,23,3,8,6,15628,390
매직핸즈,1,1,7,25,22,3,9,6,12361,309
밸런스온방석,3,3,1,4,21,4,7,8,17056,426
모로오렌지,14,11,4,3,14,5,15,6,17472,436
유기농잣,11,3,12,12,26,1,7,6,19048,476
바이오틴탈모샴푸,8,7,12,10,21,3,12,4,66372,1659
오나이릭,5,0,19,10,30,4,0,0,442,13
녹십자혈당측정기,5,9,13,11,20,5,9,6,44487,1112
아기낮잠이불,6,5,22,0,6,8,15,11,23600,590
소갈비살,5,1,22,11,3,1,23,13,94046,2351
쑥뜸기,1,0,0,0,33,1,6,0,1711,42
타코야끼문어,7,2,14,17,30,2,8,0,2467,61
신생아목욕타올,1,2,15,3,13,2,16,9,64059,1601
가닥속눈썹,4,9,19,4,7,2,18,13,182164,4554
오울트리바나나칩,5,7,2,24,37,0,3,0,1302,32
두꺼운요가매트,6,5,16,9,8,1,17,14,134811,3370
한일전기매트,3,1,23,9,17,4,16,3,29104,727
라면포트기,8,5,8,2,11,7,17,5,20935,523
겉절이김치,3,13,13,11,3,2,17,18,150785,3769
헤라옴므세트,3,5,15,12,26,4,6,4,47335,1183
스마트줄넘기,2,2,2,2,23,5,8,4,22396,559
전동에어펌프,1,1,12,1,16,5,12,7,28815,720
골프항공백,2,0,7,1,14,8,15,3,9787,244
차오츄르,0,2,12,5,3,0,19,18,233685,5842
헤라옴므,4,3,15,13,24,5,7,4,48097,1202
메밀소바,3,3,4,2,7,6,19,8,53339,1333
아기지퍼백,0,2,4,5,15,6,10,9,101042,2526
포항청어과메기,9,6,18,7,12,0,11,17,155094,3877
고구마찜기,11,8,15,6,22,2,10,6,39073,976
일회용물티슈,1,7,26,6,2,2,24,12,82944,2073
밸런스온,2,3,2,4,23,3,7,7,13278,331
로얄캐닌인도어7+,2,6,15,16,20,4,9,7,28882,722
남자헤어에센스,3,10,11,1,12,5,17,6,57210,1430
줄없는줄넘기,1,1,4,2,21,4,10,5,43271,1081
네이처하이크자충매트,0,1,25,8,18,4,14,4,12884,322
남성청결제,7,4,4,7,10,4,7,19,66378,1659
컬링에센스,2,5,10,5,5,2,19,14,171090,4277
근력운동밴드,2,3,6,10,4,2,14,20,264722,6618
무알콜소주,4,9,20,3,5,4,21,10,54958,1373
아기상하복,4,7,23,2,16,7,11,6,56119,1402
루테인아스타잔틴,0,0,8,6,5,2,16,17,136959,3423
가희,1,3,10,6,9,3,11,17,454054,11351
갈바니치즈,0,1,6,3,22,6,9,3,12743,318
등드름바디워시,5,3,21,10,9,4,16,11,63611,1590
CLT-K404S,0,6,26,7,1,2,9,28,207657,5191
하프셀,1,9,25,5,3,3,13,21,213935,5348
주니어실내복,3,11,16,2,9,4,14,13,175413,4385
아가짱,5,1,5,5,33,2,1,4,11972,299
걸음보조기,5,0,4,0,33,2,4,1,3498,87
채소탈수기,2,4,12,3,16,3,15,6,14554,363
시럽네일,0,2,36,0,14,5,13,8,129076,3226
당뇨체크기,3,6,23,8,17,1,12,10,44932,1123
보온벽지,4,1,15,3,15,5,9,11,88626,2215
분말소화기,4,2,16,2,9,1,16,14,71954,1798
보행기신발,0,4,12,11,18,3,12,7,25498,637
팬티라이너,1,1,8,7,0,2,17,21,71616,1790
시디즈링고커버,2,3,4,21,32,1,2,5,24787,619
순살게장,7,9,15,9,6,4,18,12,132056,3301
실리마린,1,0,5,3,0,1,11,28,538551,13463
싼타페트렁크매트,3,5,11,0,4,3,9,24,157391,3934
목살,3,3,24,9,2,2,12,24,221839,5545
논알콜맥주,4,6,19,8,9,6,17,8,47979,1199
맥주효모환,3,2,10,7,4,4,19,13,69758,1743
체다슬라이스치즈,0,0,7,3,10,5,15,10,38856,971
전동면도기,7,9,16,5,19,5,8,8,28422,710
종가집총각김치,1,2,14,14,15,2,13,10,59353,1483
능이버섯,15,7,15,3,14,4,11,11,54380,1359
입는생리대,2,2,8,10,6,0,16,18,96422,2410
선쿠션,2,2,6,3,2,1,20,17,90262,2256
냉동연어,1,4,16,19,10,6,18,6,24827,620
명품힙색,14,1,5,1,38,0,2,0,425,10
직장인도시락통,1,8,23,3,5,5,16,14,75606,1890
뽀로로주스,3,1,11,15,18,0,15,7,45476,1136
K5에어컨필터,3,6,18,0,1,2,18,19,179421,4485
어간장,0,4,7,1,22,2,11,5,33415,835
임산부철분제,2,13,16,8,4,8,11,17,48491,1212
카니발차박매트,6,9,15,0,5,5,13,17,90350,2258
모시송편,2,7,8,0,8,0,22,10,56129,1403
유록스요소수,9,2,4,24,36,2,1,1,20130,503
김치겉절이,1,13,15,11,1,1,17,21,162990,4074
오리젠캣앤키튼,1,2,25,11,8,2,18,12,49063,1226
남아한복,6,5,18,3,10,3,14,13,42726,1068
수유브라,1,5,9,2,11,2,12,15,119829,2995
가히,0,3,10,6,8,4,11,17,454140,11353
액젓,2,5,9,2,3,1,18,18,84031,2100
통가죽벨트,0,1,4,1,27,2,6,5,13610,340
입는오버나이트,1,3,7,9,5,0,15,20,103905,2597
무선고데기,3,8,12,6,12,3,20,5,17706,442
아기칠판,5,2,26,7,14,2,14,10,35539,888
하베브릭스,4,4,8,9,24,4,8,4,29283,732
아이패드종이질감필름,0,0,5,4,8,0,19,13,119711,2992
직인,0,3,13,0,7,3,16,14,155918,3897
국산땅콩,8,6,19,7,8,4,13,15,134321,3358
이유식칼,2,4,9,1,20,3,9,8,58458,1461
아스타잔틴,0,2,7,8,7,1,15,17,135147,3378
40수수건,1,5,17,0,6,3,13,18,173695,4342
집들이상,3,5,23,1,12,3,13,12,111682,2792
빅트레인,4,1,2,10,9,5,23,3,14237,355
국산생땅콩,6,4,14,16,9,4,16,11,129659,3241
뻥튀기,0,6,13,2,6,5,17,12,69754,1743
뒹굴러테이블,0,0,6,11,31,3,4,2,5275,131
순살닭다리살,3,7,18,12,11,6,11,12,104534,2613
레터링풍선,13,11,14,0,12,2,11,15,90147,2253
옥돔,13,1,23,3,7,7,18,8,39171,979
찰떡,2,11,6,1,2,1,18,19,76836,1920
이베리코돼지고기,4,8,17,10,4,3,22,11,87237,2180
샤오미미스틱,11,1,7,21,35,3,1,1,3986,99
노령견사료,2,7,15,15,15,10,7,8,50824,1270
당체크기,9,7,21,3,17,2,12,9,38472,961
소형공기청정기,17,6,12,4,19,4,15,2,8524,213
카시오수능시계,2,2,17,2,12,2,17,9,72056,1801
마베비,1,1,3,27,38,0,1,1,1839,45
크레모아랜턴,0,1,5,4,4,5,15,16,43388,1084
물칫솔,11,6,19,4,21,5,10,4,20204,505
못주머니,1,0,10,2,27,3,6,4,13568,339
반찬배달,11,7,19,0,11,3,12,14,245154,6128
달러북,29,2,1,0,38,0,1,1,1578,39
골프연습망,2,2,4,0,29,3,8,0,2763,69
맨시티유니폼,9,4,7,0,35,2,3,0,771,19
왕새우튀김,0,0,5,13,16,3,13,8,23596,589
원목전신거울,5,1,6,1,14,1,15,10,53489,1337
제모크림,9,5,7,1,8,3,18,11,95046,2376
소형녹음기,6,12,19,3,9,4,20,7,56029,1400
유아반찬,7,9,24,0,8,2,14,16,254182,6354
순살족발,0,2,11,4,7,5,12,16,128660,3216
미니전기밥솥,5,7,19,8,15,2,18,5,27343,683
세탁소보풀제거기,13,10,12,4,15,4,13,8,168696,4217
네이처하이크에어매트,1,0,21,6,14,6,16,4,14753,368
호신용스프레이,5,8,10,2,15,1,15,9,53011,1325
아기블랭킷,0,0,12,4,4,2,13,21,88315,2207
모로실다이어트,13,11,5,3,14,4,17,5,18070,451
샤오미캐리어,6,1,8,6,30,2,6,2,10585,264
허파,1,7,12,2,4,5,17,14,84510,2112
탄탄방수,4,4,9,0,18,4,14,4,12757,318
샐러드채소,6,13,15,6,2,3,12,23,287582,7189
가정식반찬배달,10,11,16,0,14,3,9,14,244208,6105
골프항공커버,3,0,7,1,13,9,15,3,9853,246
닥스넥타이,0,0,8,1,35,0,5,0,2076,51
인버티드로우,0,0,2,0,38,0,1,1,1208,30
무선미니고데기,4,6,10,13,17,2,15,6,16665,416
뷰수경,3,0,11,0,19,4,16,1,8276,206
혈당체크기,4,5,22,9,17,2,11,10,44169,1104
휴대용음주측정기,2,5,4,4,21,6,10,3,9867,246
불족발,1,2,2,3,26,2,9,3,14470,361
화장실온풍기,9,2,29,0,12,5,17,6,28428,710
아이팜,0,0,0,15,3,1,21,15,53509,1337
아쿠아필링기,6,7,11,7,10,4,16,10,40621,1015
물염색,1,0,17,17,15,3,13,9,57580,1439
업소용랩,3,1,23,10,4,3,24,9,31881,797
LED방등,2,1,31,2,3,0,22,15,224275,5606
벌집꿀,5,4,21,1,13,3,14,10,65094,1627
친환경종이컵,2,4,27,7,8,4,19,9,72406,1810
엘라스틴콜라겐,0,2,7,3,0,1,20,19,61031,1525
골프백항공커버,2,0,7,1,15,7,15,3,9696,242
주스용사과,6,4,15,15,6,3,13,18,86275,2156
네스틱식판,0,3,7,15,29,1,5,5,14849,371
돌상,17,13,10,0,6,2,13,19,83705,2092
비타민D5000IU,0,1,3,2,5,3,19,13,142663,3566
바른자세교정,7,3,12,1,7,1,22,10,115952,2898
파워에이드,0,1,9,18,5,5,13,17,78819,1970
냉동생지,2,4,24,9,6,5,17,12,69495,1737
클릿페달,4,0,10,7,18,4,18,0,6284,157
꽃게제철,5,2,22,11,6,0,13,21,115497,2887
백명란젓,5,7,17,11,2,2,19,17,202190,5054
보쉬18V배터리,5,5,15,4,25,3,11,1,7920,198
침받이,4,7,18,1,3,6,2,29,312381,7809
커클랜드골프공,9,4,17,7,23,3,11,3,12673,316
더치커피원액,4,17,15,1,3,4,9,24,333944,8348
클렌징파우더,1,3,8,6,5,3,17,15,58087,1452
하이라라카메라,1,0,10,26,33,0,4,3,6452,161
홍삼정에브리타임,4,3,11,10,13,7,7,13,105665,2641
매운고춧가루,2,5,26,4,3,3,16,18,133138,3328
젤리입욕제,22,2,10,5,25,6,4,5,88610,2215
책상발받침대,4,6,13,2,8,2,15,15,51329,1283
캠핑에어건,7,3,12,0,27,2,8,3,17645,441
하남쭈꾸미,0,1,6,2,9,4,11,16,152592,3814
투사스노쿨링,4,1,13,1,22,2,13,3,8403,210
오므론혈압계,2,1,10,5,8,4,17,11,56686,1417
거북이키우기,1,0,8,1,33,0,6,1,4784,119
액티베이트캣,0,6,6,27,32,3,3,2,4834,120
샤프란섬유유연제,0,2,3,5,0,0,14,26,180037,4500
HBAF,0,2,27,1,4,2,16,18,132349,3308
돈통,0,0,7,1,25,4,6,5,13808,345
이베리코,4,8,17,10,4,3,22,11,87169,2179
솥반,1,0,5,25,16,4,12,8,32138,803
하베브릭스변신큐브,6,4,9,20,31,0,4,5,40937,1023
ELM327,9,10,2,19,21,6,10,3,19584,489
벌꿀집,3,4,18,1,13,3,14,10,63677,1591
여수돌게장,9,10,19,2,7,7,15,11,140322,3508
업소용물티슈,5,8,19,8,3,2,22,13,98680,2467
밤부베베거즈손수건,6,0,1,6,31,6,2,1,3175,79
순살양념게장,6,7,15,12,5,4,17,14,134613,3365
아기수면잠옷,0,7,26,3,7,4,14,15,74549,1863
유아구명조끼,1,8,7,3,11,2,19,8,27768,694
주방용소화기,3,7,19,0,14,5,10,11,29925,748
새싹보리,1,4,1,4,5,4,12,19,132044,3301
스마트카라필터,13,20,2,1,34,1,3,2,13948,348
접지매트,2,0,2,0,39,0,1,0,388,9
파채칼,5,6,5,1,17,8,12,3,22432,560
크록스라이트라이드,3,1,8,16,21,1,15,3,24305,607
구운아몬드,2,2,23,8,2,3,11,24,434354,10858
밥솥다이,1,2,20,1,6,3,21,10,60420,1510
K515S,1,2,25,10,10,4,17,9,30900,772
무가당두유,3,4,13,9,8,5,13,14,164159,4103
미니다리미,9,6,13,9,19,5,12,4,50383,1259
제주옥돔,12,2,22,4,7,6,19,8,39640,991
커큐민,4,0,22,4,12,8,15,5,22391,559
아몬스기저귀,1,0,5,4,11,8,16,5,58321,1458
의료기기,9,2,7,0,6,3,22,9,53542,1338
쓰리잘비,3,1,9,3,22,3,10,5,22000,550
챠오츄르,1,2,13,5,4,1,19,16,230145,5753
파품오징어,4,5,24,7,5,3,12,20,186870,4671
턴테이블디퓨저,1,1,4,2,32,1,6,1,5062,126
냉온찜질팩,1,15,12,1,1,0,20,19,101737,2543
산모미역,9,8,19,4,4,1,20,15,80292,2007
인덕션1구,4,2,16,5,16,6,14,4,12063,301
무첨가땅콩버터,2,7,15,2,8,6,17,9,44638,1115
휴대용스팀다리미,4,6,13,1,8,6,17,9,73287,1832
신일믹서기,3,2,14,0,10,8,20,2,14971,374
갤럭시탭S8플러스케이스,1,0,15,3,8,6,16,10,107956,2698
롤업젤리,1,2,17,0,25,4,10,1,5164,129
컴퓨터책상800,5,5,14,8,8,6,17,9,37158,928
박달대게,11,7,20,2,7,5,13,15,175996,4399
반숙계란,6,9,9,13,6,1,13,20,131073,3276
셀프왁싱,6,7,20,0,2,2,15,21,131606,3290
자반고등어,6,4,17,13,3,1,16,20,108697,2717
크리넥스핸드타올,0,2,16,14,9,2,19,10,63624,1590
눕서대,3,0,2,0,32,0,5,3,11007,275
김선물세트,2,6,19,1,4,0,18,18,166876,4171
섬유유연제시트,2,6,12,8,1,0,19,20,119802,2995
에스쁘아퍼프,3,4,6,26,29,0,6,5,40760,1019
높이조절독서대,3,4,8,1,7,2,16,15,66379,1659
화장실청소세제,2,9,22,7,4,1,14,21,138457,3461
도브뷰티바,4,1,21,7,12,0,13,15,100497,2512
나이키더플백,3,2,26,6,15,5,14,6,26495,662
콜드브루원액,3,16,16,1,3,3,11,23,329223,8230
혼주넥타이,2,2,11,2,29,1,10,0,3279,81
삼성램,1,4,18,7,8,3,15,14,42528,1063
아기침대가드,5,6,5,0,17,5,11,7,62241,1556
쇼파천갈이,2,6,18,2,14,0,16,10,49013,1225
나이키더블백,5,9,24,2,17,4,14,5,25381,634
헤어메스,12,1,12,15,29,3,4,4,14876,371
유록스요소수10리터,8,2,4,25,36,2,1,1,20123,503
참나무장작,7,10,10,2,11,0,13,16,194924,4873
빨강고구마떡볶이,2,2,13,6,27,6,4,3,17503,437
우주인무드등,6,4,16,6,15,2,13,10,37354,933
비플레인녹두팩,7,2,9,20,31,1,5,3,10928,273
국산LED거실등,3,3,31,3,3,2,17,18,176511,4412
코인티슈,5,8,14,13,5,3,20,12,94330,2358
바차커피,10,0,24,6,25,4,8,3,19120,478
라벨리아이스크림,1,0,20,5,15,3,14,8,31599,789
의료용지팡이,11,2,2,3,34,1,3,2,9181,229
샤오미무선선풍기,5,5,9,16,27,3,6,4,14793,369
종가집열무김치,1,3,13,23,9,3,20,8,32151,803
유모차커버,0,1,25,2,9,2,18,11,41244,1031
신생아로션,6,10,7,16,6,7,11,16,79914,1997
글라이신트리트먼트,10,10,12,5,29,4,4,3,26750,668
헤라블랙쿠션리필,2,7,15,14,17,5,11,7,126993,3174
돌상대여,16,15,9,0,4,2,16,18,82779,2069
올반찰핫도그,1,0,1,1,25,3,7,5,31351,783
올반핫도그,1,0,1,1,24,4,7,5,31447,786
무알콜,3,9,16,3,2,3,18,17,83740,2093
오예스,3,4,13,11,16,0,11,13,317801,7945
무뼈닭발,4,8,10,7,3,3,18,16,166040,4151
비비고동그랑땡,0,0,1,2,24,3,7,6,34158,853
구운아몬드1KG,1,3,18,10,4,3,10,23,358857,8971
순대간,2,7,11,2,4,8,17,11,77090,1927
대용량분리수거함,3,0,13,5,7,4,17,12,82499,2062
라지킹매트리스커버,2,3,19,1,11,6,14,9,72769,1819
신생아체중계,1,1,2,1,33,0,5,2,5119,127
산전복대,3,2,5,1,25,3,6,6,15143,378
셀프가벽,2,4,15,2,19,3,11,7,29165,729
이지드롭,3,3,10,13,7,1,20,12,77428,1935
동원참치85G,6,4,7,22,26,1,6,7,79487,1987
미니축구골대,0,2,0,0,33,3,3,1,3653,91
배구화,1,0,3,1,37,0,3,0,1121,28
차이코스,12,3,22,3,22,1,14,3,22280,557
영수증용지,2,4,30,4,4,2,20,14,58617,1465
통대창,7,6,10,4,26,1,9,4,14639,365
고릴라랙,4,4,10,10,14,4,12,10,39592,989
방수크림,4,2,9,0,23,2,11,4,11987,299
매스틱,4,3,13,9,6,3,16,15,83329,2083
썬팩트,1,2,6,4,2,1,18,19,93371,2334
쌈채소,5,11,19,5,0,2,13,25,296463,7411
뉴케어당뇨식,6,4,23,6,26,2,8,4,19635,490
족욕통,2,4,4,0,25,5,6,4,13948,348
군기저귀,4,1,11,18,20,3,13,4,21940,548
배도라지,1,5,6,1,2,1,10,27,201089,5027
항정살,2,6,16,15,3,3,10,24,190530,4763
더블하트모유실감,4,3,6,16,14,3,16,7,159448,3986
스텐도시락통,2,6,21,2,15,3,13,9,28387,709
랩노쉬프로틴드링크,1,5,10,20,24,4,12,0,3547,88
벽걸이LED시계,3,3,10,3,9,2,17,12,64224,1605
기러기알,16,0,1,11,39,0,1,0,323,8
휴대용보틀워머,3,1,2,4,29,2,7,2,5732,143
가죽쇼파클리너,3,7,11,1,11,0,17,12,87592,2189
4인용밥상,4,0,19,1,17,3,11,9,87606,2190
수중랜턴,0,1,2,0,33,3,3,1,5980,149
남자바디워시,4,6,20,7,9,3,13,15,80472,2011
씨드비물염색,0,0,18,19,14,3,12,11,60127,1503
무안양파즙,8,10,9,10,5,2,15,18,345516,8637
닭안심살,2,3,20,15,11,4,19,6,54408,1360
어린이칠판,5,1,24,10,20,4,8,8,26820,670
아기세제,1,7,18,8,2,1,21,16,232077,5801
자색양파즙,8,10,6,5,4,1,17,18,317013,7925
드럼세탁기청소,10,8,14,6,7,3,17,13,301436,7535
쇠고기장조림,0,1,3,2,17,5,14,4,20108,502
석류콜라겐젤리,3,0,1,10,9,2,11,18,94953,2373
피넛버터,1,6,13,5,9,3,20,8,47603,1190
아토팜튼살크림,2,3,8,18,22,4,12,2,36831,920
토마토즙,8,11,12,4,5,2,21,12,55023,1375
엑스트라버진올리브오일,3,2,18,3,6,1,19,14,124176,3104
방수액,2,1,12,0,15,3,18,4,13949,348
답례떡,4,4,28,0,3,2,17,18,111150,2778
목전지,4,6,19,11,3,3,16,18,119431,2985
한일포근,3,10,20,0,23,1,5,11,103676,2591
삼다수500ML,5,6,12,15,11,5,10,14,144715,3617
코인육수,2,8,17,13,3,4,19,14,103245,2581
에이지투웨니스리필,1,2,8,15,7,3,17,13,142057,3551
방수턱받이,6,3,13,1,6,3,14,17,124465,3111
하수구냄새차단트랩,4,9,15,1,3,2,18,17,209178,5229
헬륨풍선,12,10,11,1,7,6,17,10,81531,2038
오토바이리프트,0,0,5,0,32,4,2,2,4434,110
또또맘,0,0,18,8,10,3,20,7,63860,1596
호주산프로폴리스,15,6,15,3,11,4,13,12,37515,937
루솔진한배도라지즙,5,0,3,31,35,2,1,2,3694,92
곶감용감,9,9,15,7,22,7,7,4,36441,911
시디즈발받침대,7,4,7,2,30,0,5,5,20834,520
철제입간판,1,3,23,0,14,5,13,8,21950,548
의료용무릎보호대,6,1,10,1,11,7,15,7,26292,657
킥커볼,0,0,1,1,39,0,0,1,2115,52
키커볼,0,0,1,0,39,0,0,1,2053,51
훈제연어슬라이스,4,1,13,22,10,3,20,7,133530,3338
빅트레인바닐라파우더,3,2,2,8,14,1,22,3,15315,382
샤인머스캣,6,10,21,3,4,3,23,10,71002,1775
클렌징로션,1,2,7,3,4,1,17,18,78353,1958
순살치킨,4,1,11,22,8,0,19,13,198991,4974
도브비누,2,1,18,13,10,1,12,17,105020,2625
남자옆머리,27,2,6,5,24,2,8,6,35540,888
광채쿠션,4,3,17,9,11,5,16,8,48182,1204
코골이귀마개,7,4,5,1,20,1,10,9,81502,2037
간고등어,6,2,18,14,2,1,13,24,314410,7860
황태포,0,8,25,7,0,3,18,19,84246,2106
쭈꾸미낚시대,4,3,19,10,15,4,18,3,10538,263
포스용지,5,3,29,3,5,2,20,13,58479,1461
임산부화장품,1,3,6,6,2,2,19,17,68931,1723
반숙란,3,11,13,13,2,1,18,19,173011,4325
커피원액,4,15,15,2,4,3,9,24,203851,5096
구강청결제,6,7,10,9,8,6,14,12,122530,3063
에이지투웨니스팩트,0,2,9,18,6,6,13,15,172795,4319
AGE20'S팩트,0,2,9,16,5,5,15,15,173573,4339
아벤트쪽쪽이,3,5,15,12,15,2,10,13,117894,2947
냉동꽃게,0,6,25,9,3,3,12,22,105347,2633
카보크림,9,1,4,23,31,2,5,2,18489,462
푸고빨대컵,0,2,7,5,29,0,4,7,21245,531
마더케이지퍼백,0,0,1,4,23,3,7,7,58362,1459
시럽젤,2,1,34,0,13,5,15,7,125649,3141
일자목교정기,8,9,14,1,15,4,13,8,87719,2192
틴트선글라스,3,7,19,4,11,7,14,8,33910,847
한과선물세트,3,11,14,0,5,2,16,17,72497,1812
심플룸,0,3,10,11,18,3,14,5,17700,442
슬라이스치즈100매,1,0,7,2,10,6,17,7,44962,1124
신생아샴푸,5,8,15,11,18,4,7,11,42994,1074
네임스티커프린터,9,12,9,4,15,4,12,9,48025,1200
간호화,1,3,2,0,6,2,23,9,24488,612
음식짤순이,4,7,11,1,23,2,11,4,9358,233
바이퍼미니,6,3,2,27,36,0,3,1,3922,98
자동충전하이패스카드,1,3,3,27,23,1,8,8,61690,1542
하이패스자동충전카드,1,5,3,25,23,1,8,8,61704,1542
고단백두유,3,6,13,12,16,3,12,9,172727,4318
음식탈수기,3,6,10,1,21,3,12,4,9528,238
자동구리스주입기,0,0,9,1,33,5,2,0,1244,31
자동차유막제거,0,2,12,1,5,4,14,17,116704,2917
포켓용핫팩,3,3,10,15,11,3,13,13,249988,6249
업소용우산꽂이,0,7,3,0,22,3,11,4,21590,539
3피스골프공,0,5,13,3,8,4,16,12,31263,781
기내목베개,5,5,9,0,28,3,6,3,11426,285
슬라이스치즈,0,0,7,3,7,4,16,13,48758,1218
에어컨바람막이,7,13,12,1,2,2,16,20,83439,2085
신생아젖병,0,6,16,7,2,1,15,22,111846,2796
핸디스팀청소기,5,3,9,4,7,5,20,8,29748,743
대형견켄넬,4,3,3,0,30,1,7,2,7043,176
러시아대게,9,7,19,5,11,6,13,10,40462,1011
국산잣,9,3,22,2,7,6,16,11,54066,1351
셀프돌상,14,15,11,0,3,2,15,20,86420,2160
업소용화장지,1,4,21,13,3,2,16,19,86472,2161
발볼넓히기,0,0,4,1,35,1,0,4,41071,1026
당면,1,0,10,1,10,2,17,11,52526,1313
스티로폼박스,2,5,20,1,16,1,11,12,83536,2088
김밥김,3,2,16,10,4,2,19,15,122325,3058
아기앞치마두건,6,4,9,2,14,3,18,5,38268,956
타공판파티션,2,1,12,3,27,4,5,4,13052,326
스트레이트파마약,2,5,15,3,4,2,18,16,154814,3870
보이스레코더,2,8,10,1,5,2,24,9,61460,1536
카뮤트쌀,6,5,19,7,15,1,15,9,46303,1157
디펜드기저귀,1,1,7,19,7,6,18,9,64744,1618
본코리아,5,1,5,28,35,0,3,2,5635,140
엔젤파우더,10,1,5,23,35,0,3,2,5636,140
셀프모바일청첩장,31,2,5,1,25,0,7,8,41968,1049
음성녹음기,5,5,15,0,6,5,22,7,43998,1099
크롬캐스트4,9,4,10,14,21,3,9,7,36072,901
투명방수본드,2,2,4,0,31,2,5,2,6520,163
문어숙회,7,7,18,8,4,1,19,16,79226,1980
깜빡속눈썹,3,0,13,20,20,2,7,11,81161,2029
다이슨필터,3,2,21,1,2,4,21,13,48590,1214
탁구화추천,0,2,6,0,27,5,8,0,3435,85
이나바차오츄르,2,2,11,6,6,2,18,14,130493,3262
리안드림콧,5,11,18,2,22,1,10,7,36253,906
그리들버너,4,0,14,7,15,4,13,8,22929,573
참치뱃살,3,5,23,9,9,1,19,11,134501,3362
유리막코팅,2,2,9,3,10,4,16,10,43573,1089
듀퐁와이셔츠,1,4,4,0,32,1,6,1,2801,70
세탁기배수구트랩,3,10,14,1,11,1,10,18,217852,5446
CLT-K510S,2,4,27,6,5,2,16,17,68612,1715
이지드롭변기크리너,3,3,10,13,7,1,20,12,77428,1935
배도라지즙,1,5,6,2,2,1,7,30,229960,5749
베이크아웃,11,8,19,0,7,5,19,9,74397,1859
도라지배즙,0,2,6,2,1,1,8,30,232679,5816
커피전동그라인더,2,2,17,8,7,3,20,10,44718,1117
바닐라라떼파우더,2,4,3,4,21,5,10,4,14426,360
브라운면도기9면도날,7,3,5,24,30,1,6,3,7208,180
전동커피그라인더,3,1,18,9,11,2,17,10,42721,1068
성게알,7,5,17,11,7,5,18,10,58760,1469
통삼겹,5,3,22,10,7,2,18,13,96817,2420
방수스프레이,1,2,10,1,16,4,13,7,16823,420
수용성젤,8,17,12,2,5,7,22,6,28140,703
미숫가루,1,1,10,7,7,2,12,19,190711,4767
유리믹서기,5,2,11,6,9,5,17,9,29058,726
델코배터리,0,1,17,3,1,3,23,13,40853,1021
업소용휴지,0,4,22,13,2,2,16,20,92644,2316
수면브라,3,9,20,5,1,1,15,23,193728,4843
낮잠이불세트,1,4,12,0,12,6,15,7,20049,501
디팬드,0,0,6,20,7,4,20,9,64870,1621
공주맛밤,5,4,13,17,17,2,12,9,93076,2326
셀프돌상대여,15,15,10,0,5,1,14,20,86183,2154
휴대용녹음기,3,7,13,1,5,4,22,9,58949,1473
샤오미선풍기,7,5,9,9,20,3,11,6,25120,628
고로고로,2,4,13,3,12,4,12,12,135862,3396
코세정기,1,7,8,0,10,6,13,11,54210,1355
스와들업뱀부라이트,3,0,8,2,29,2,8,1,4773,119
크롬케스트,4,3,12,12,15,5,7,13,61230,1530
백일상,12,18,10,0,3,1,18,18,84108,2102
이소가스버너,3,0,19,5,16,4,10,10,27929,698
바나나우유,1,4,7,20,10,4,11,15,244121,6103
크록스바야밴드,4,3,9,16,16,2,11,11,32098,802
클렌징밀크추천,1,2,5,2,5,4,14,17,75829,1895
클렌징밀크,1,2,5,4,5,3,15,17,76278,1906
골프공3피스,0,6,13,3,8,4,17,11,29335,733
셀프스트레이트,7,7,19,3,11,3,15,11,138354,3458
육수한알,2,4,18,13,3,3,17,17,111313,2782
카무트쌀,7,5,19,6,17,1,13,9,45132,1128
더좋은부탄,26,1,2,11,34,1,4,1,2867,71
더좋은부탄가스,26,1,2,11,34,1,4,1,2867,71
재래식된장,4,3,8,1,7,2,21,10,55962,1399
쿠션팩트,0,4,20,7,9,4,16,11,73132,1828
나우사료,2,4,18,10,8,6,17,9,120083,3002
꿀고구마10KG,8,13,15,4,2,0,19,19,365518,9137
유아텀블러,4,4,10,4,22,3,9,6,28523,713
암꽃게,1,5,26,8,1,1,12,26,126895,3172
신례명주,6,2,6,25,34,0,6,0,2277,56
성게,8,5,17,10,7,5,18,10,58787,1469
