relative_keyword,total_search,total_store_count,competitive_rate,avg_price
닌텐도스위치가방,1120.0,66671.0,59.53,17691.0
닌텐도칩케이스,1420.0,12567.0,8.85,10463.0
닌텐도스위치악세사리,1830.0,89696.0,49.01,13575.0
오딘2,4900.0,5733.0,1.17,161555.0
닌텐도스위치충전기,3100.0,31742.0,10.24,17942.0
닌텐도충전기,2470.0,46726.0,18.92,12913.0
듀얼센스충전거치대,1090.0,3078.0,2.82,25232.0
닌텐도DS충전기,1280.0,6509.0,5.09,5790.0
동물의숲아미보,2310.0,13609.0,5.89,11755.0
모동숲아미보,3190.0,5685.0,1.78,25167.0
산리오아미보,1670.0,653.0,0.39,25297.0
포켓몬고플러스플러스,1910.0,354.0,0.19,43345.0
닌텐도스위치독,3130.0,18570.0,5.93,32379.0
동물의숲아미보카드,1980.0,11788.0,5.95,12464.0
포켓몬고플러스,2120.0,2946.0,1.39,64503.0
포고플,2160.0,1168.0,0.54,47968.0
와사비VR,1930.0,24.0,0.01,20790.0
흑어환기,1460.0,70.0,0.05,23502.0
모동숲아미보카드,1540.0,5543.0,3.6,14355.0
플레이시트,1270.0,4125.0,3.25,725922.0
조이콘그립,1300.0,28189.0,21.68,10003.0
R4칩,1430.0,713.0,0.5,25888.0
머그컵워머,1050.0,37429.0,35.65,32532.0
USB발난로,1240.0,70262.0,56.66,22782.0
젝시오유틸리티,2660.0,44582.0,16.76,241020.0
스텔스2유틸리티,3600.0,12670.0,3.52,298682.0
스텔스유틸리티,4370.0,26587.0,6.08,213146.0
핑G425유틸리티,3930.0,6938.0,1.77,242866.0
핑유틸리티,3430.0,38363.0,11.18,256854.0
테일러메이드유틸리티,2220.0,86390.0,38.91,209308.0
TSR2유틸,1920.0,1855.0,0.97,562605.0
G425유틸,2860.0,1807.0,0.63,227115.0
타이틀리스트유틸리티,2280.0,50108.0,21.98,252582.0
핑425유틸,2060.0,1889.0,0.92,187583.0
젝시오여성유틸리티,1440.0,6481.0,4.5,289200.0
핑G430유틸리티,2470.0,11179.0,4.53,377388.0
G430유틸,2710.0,2201.0,0.81,407750.0
코브라유틸리티,1680.0,15165.0,9.03,172331.0
스텔스2유틸,1530.0,2625.0,1.72,341963.0
핑430유틸,1730.0,2305.0,1.33,421133.0
보키웨지,5510.0,23623.0,4.29,187579.0
보키SM9,4730.0,4839.0,1.02,218494.0
클리브랜드웨지RTX6,1900.0,12818.0,6.75,196263.0
타이틀리스트웨지,3840.0,60169.0,15.67,177170.0
캘러웨이웨지,3050.0,55780.0,18.29,190155.0
테일러메이드웨지,3690.0,37956.0,10.29,212467.0
클리블랜드웨지,2380.0,63839.0,26.82,132827.0
포틴웨지,2860.0,42086.0,14.72,135173.0
60도웨지,3290.0,28302.0,8.6,125705.0
죠스웨지,1370.0,21938.0,16.01,187073.0
SM9웨지,2140.0,17361.0,8.11,212474.0
48도웨지,2480.0,19400.0,7.82,166756.0
커클랜드웨지,2020.0,510.0,0.25,227087.0
치퍼,3990.0,58567.0,14.68,95977.0
심짱마켓,3620.0,86.0,0.02,106085.0
핑퍼터,9160.0,62929.0,6.87,297297.0
스카티카메론퍼터,8310.0,69044.0,8.31,832518.0
클리브랜드퍼터,5980.0,23333.0,3.9,143876.0
이븐롤퍼터,8630.0,12409.0,1.44,539021.0
베티나르디퍼터,10690.0,15236.0,1.43,566017.0
스카티카메론,14470.0,94820.0,6.55,815433.0
스카티카메론뉴포트2,5340.0,4709.0,0.88,896642.0
타이틀리스트퍼터,5350.0,25232.0,4.72,535035.0
테일러메이드퍼터,6890.0,75081.0,10.9,264441.0
PXG퍼터,8320.0,9724.0,1.17,464980.0
브룸스틱퍼터,2540.0,578.0,0.23,230248.0
버크퍼터,5510.0,13274.0,2.41,585346.0
센터퍼터,2210.0,9950.0,4.5,257067.0
오딧세이화이트핫,3200.0,54308.0,16.97,189622.0
아이언그립,3670.0,64613.0,17.61,14105.0
연습용골프채,1090.0,47299.0,43.39,35665.0
골프방한마스크,7550.0,39819.0,5.27,16078.0
그라운드골프채,1670.0,7254.0,4.34,218878.0
주니어골프채,2430.0,36860.0,15.17,185676.0
어린이골프채,2270.0,23311.0,10.27,98559.0
여성골프채풀세트,2450.0,96737.0,39.48,1638868.0
혼마여성풀세트,4400.0,10516.0,2.39,2553016.0
야마하페미나풀세트,3140.0,1093.0,0.35,2326530.0
테일러메이드여성풀세트,3310.0,4905.0,1.48,2346600.0
남성골프채풀세트,2170.0,68464.0,31.55,1312254.0
야마하페미나,3530.0,2833.0,0.8,2292590.0
야마하여성골프채,3890.0,31063.0,7.99,1921863.0
마루망여성골프채,2980.0,35845.0,12.03,1509745.0
중고골프채풀세트,3210.0,45966.0,14.32,581775.0
여자골프채풀세트,1440.0,96737.0,67.18,1695808.0
캘러웨이솔레어,1880.0,3885.0,2.07,767071.0
젝시오12여성풀세트,1700.0,3698.0,2.18,2579673.0
벤투스샤프트,12570.0,57084.0,4.54,316570.0
벤투스블루TR,7160.0,18861.0,2.63,436284.0
스틸파이버샤프트,3530.0,9858.0,2.79,159287.0
스피더NX그린,5820.0,11432.0,1.96,497833.0
벤투스블랙TR,5850.0,15353.0,2.62,435271.0
오토플렉스샤프트,4050.0,9067.0,2.24,935428.0
몬스타샤프트,2720.0,1377.0,0.51,1148713.0
텐세이샤프트,5100.0,41000.0,8.04,246568.0
벤투스블랙,3290.0,34803.0,10.58,381460.0
벤투스블루,2370.0,40765.0,17.2,324784.0
조지아샤프트,5390.0,39846.0,7.39,162117.0
바실리우스샤프트,2650.0,12685.0,4.79,686040.0
퍼터샤프트,1360.0,53784.0,39.55,322673.0
텐세이화이트1K,4170.0,12150.0,2.91,413619.0
스텔스2드라이버헤드,1250.0,3811.0,3.05,611837.0
다이나믹골드S200,3380.0,25220.0,7.46,96637.0
여성골프보스턴백,3430.0,98078.0,28.59,128379.0
말본보스턴백,9820.0,3272.0,0.33,311936.0
골프토트백,2700.0,97414.0,36.08,101354.0
캘러웨이보스턴백,2980.0,22171.0,7.44,135400.0
테일러메이드보스턴백,1990.0,13509.0,6.79,124530.0
핑보스턴백,2000.0,9174.0,4.59,152653.0
제이린드버그보스턴백,2350.0,2168.0,0.92,342377.0
나이키보스턴백,4280.0,3604.0,0.84,87020.0
PXG보스턴백,3130.0,2165.0,0.69,481687.0
여성골프토트백,1390.0,45676.0,32.86,110898.0
어뉴보스턴백,2860.0,412.0,0.14,193114.0
지포어보스턴백,2780.0,826.0,0.3,399222.0
파리게이츠토트백,1590.0,5091.0,3.2,189009.0
파리게이츠캐디백,6550.0,7232.0,1.1,600879.0
타이틀리스트스탠드백,4370.0,27179.0,6.22,282799.0
말본캐디백,6900.0,3760.0,0.54,554823.0
PXG골프백,11940.0,17379.0,1.46,361161.0
제이린드버그골프백,5450.0,17.0,0.0,491837.0
지포어골프백,7510.0,7910.0,1.05,638448.0
캘러웨이캐디백,4880.0,60945.0,12.49,242307.0
테일러메이드캐디백,5400.0,36440.0,6.75,248990.0
여성골프하프백,2690.0,25644.0,9.53,79594.0
말본하프백,5450.0,681.0,0.12,296892.0
타이틀리스트하프백,3850.0,4754.0,1.23,113419.0
캘러웨이하프백,1610.0,9187.0,5.71,117155.0
미니골프백,1180.0,79207.0,67.12,32571.0
캐디백후드커버,3150.0,13659.0,4.34,39028.0
골프백후드커버,3620.0,21383.0,5.91,39560.0
캐디백항공커버,1620.0,25443.0,15.71,39655.0
타이틀리스트항공커버,1560.0,1370.0,0.88,307054.0
골프힙색,3740.0,45995.0,12.3,32416.0
여성골프파우치,2470.0,86352.0,34.96,55125.0
말본파우치,5250.0,3562.0,0.68,181046.0
골프볼파우치,3150.0,36101.0,11.46,17905.0
여성골프힙색,1610.0,18992.0,11.8,29644.0
골프벨트백,1970.0,45672.0,23.18,55038.0
남자골프파우치,1690.0,52728.0,31.2,47813.0
골프공케이스,1970.0,63026.0,31.99,16963.0
남성골프파우치,1080.0,52728.0,48.82,47432.0
골프클러치백,1700.0,35941.0,21.14,59439.0
골프카트파우치,1440.0,17924.0,12.45,42696.0
아우디골프백,1170.0,1940.0,1.66,215974.0
BMW골프백,3420.0,1734.0,0.51,220997.0
핑골프백,2970.0,43234.0,14.56,167412.0
파리게이츠골프백,2240.0,21492.0,9.59,347393.0
스카티카메론골프백,2150.0,11564.0,5.38,3471668.0
벤츠골프백,5530.0,6406.0,1.16,166835.0
여성골프방풍니트,5320.0,41174.0,7.74,110643.0
골프방풍니트,9430.0,90290.0,9.57,103576.0
제이린드버그니트,3310.0,51969.0,15.7,135355.0
까스텔바작여성골프웨어,9460.0,60998.0,6.45,96167.0
여성방풍니트,2960.0,64909.0,21.93,110103.0
여성골프가디건,1270.0,75234.0,59.24,115701.0
핑여성골프웨어,9970.0,32052.0,3.21,111750.0
와이드앵글니트,2190.0,20411.0,9.32,108626.0
골프화가방,2170.0,58706.0,27.05,16476.0
골프신발주머니,1800.0,71620.0,39.79,16564.0
골프화주머니,1550.0,35653.0,23.0,16852.0
골프화징,1590.0,22848.0,14.37,16647.0
아디다스골프화징,1130.0,984.0,0.87,23183.0
레이저퍼터,2470.0,6563.0,2.66,39896.0
인버디템포,1770.0,473.0,0.27,138047.0
인버디,1070.0,1168.0,1.09,141650.0
제로펏,1060.0,92.0,0.09,196736.0
골프그물망,1120.0,45600.0,40.71,116667.0
골프연습채,2030.0,20754.0,10.22,41589.0
골프손목교정기,1350.0,12167.0,9.01,26490.0
닥치고스윙,1010.0,11.0,0.01,52479.0
그라운드골프,3650.0,19429.0,5.32,127442.0
웅진플레이도시골프,1890.0,2.0,0.0,15750.0
피닉스파크골프채,3800.0,250.0,0.07,515646.0
매직발란스,1120.0,1063.0,0.95,71995.0
부쉬넬거리측정기,8760.0,18263.0,2.08,407565.0
골프버디거리측정기,4850.0,9485.0,1.96,227436.0
보이스캐디울트라,6170.0,960.0,0.16,271202.0
캐디톡큐브,5840.0,299.0,0.05,243635.0
보이스캐디L5,2510.0,368.0,0.15,340356.0
보이스캐디SL3,3410.0,246.0,0.07,734531.0
보이스캐디T9,6420.0,1739.0,0.27,585150.0
파인캐디UPL5,3680.0,80.0,0.02,250299.0
부쉬넬케이스,2610.0,7933.0,3.04,51552.0
부쉬넬PROX3,4620.0,1343.0,0.29,899708.0
부쉬넬V6쉬프트,1680.0,534.0,0.32,556822.0
부쉬넬VA,2970.0,473.0,0.16,446463.0
볼마커제작,2840.0,33818.0,11.91,10102.0
골프나무티,1820.0,38257.0,21.02,5214.0
골프티케이스,1020.0,46312.0,45.4,8079.0
골프볼마크,1990.0,46188.0,23.21,9222.0
골프고무티,1120.0,29107.0,25.99,5054.0
골프숏티,1030.0,8335.0,8.09,6135.0
드라이버티꽂이,1210.0,7447.0,6.15,8526.0
말본볼마커,2160.0,2308.0,1.07,87040.0
타이틀리스트아이언커버,2240.0,4889.0,2.18,47913.0
말렛퍼터커버,2480.0,52315.0,21.09,27377.0
말본아이언커버,3560.0,207.0,0.06,149790.0
미즈노아이언커버,1760.0,10918.0,6.2,57317.0
웨지커버,1480.0,82168.0,55.52,8722.0
테일러메이드아이언커버,1680.0,7896.0,4.7,56868.0
스카티카메론퍼터커버,2390.0,13989.0,5.85,350427.0
아이언통커버,1500.0,4379.0,2.92,44713.0
PXG아이언커버,1300.0,3769.0,2.9,151059.0
골프티걸이,4910.0,37784.0,7.7,7504.0
골프패치,4450.0,98982.0,22.24,14560.0
골프수건,3450.0,58762.0,17.03,7075.0
골프공스탬프,3020.0,8860.0,2.93,13606.0
골프백네임택,5160.0,33789.0,6.55,13534.0
골프볼타올,1800.0,27541.0,15.3,7621.0
썬패치,2780.0,47853.0,17.21,11719.0
골프네임텍,2270.0,47135.0,20.76,15146.0
그린보수기,1160.0,30433.0,26.24,7283.0
퍼터커버홀더,1900.0,13577.0,7.15,13614.0
골프거리측정기케이스,1070.0,40492.0,37.84,31093.0
자외선차단패치,2950.0,26487.0,8.98,11005.0
볼라이너,1870.0,49983.0,26.73,11181.0
22인치자전거,2130.0,48493.0,22.77,238454.0
초등학생자전거,4210.0,37801.0,8.98,203687.0
리파인드6,6800.0,454.0,0.07,49692.0
초등자전거,1700.0,47061.0,27.68,171119.0
주니어자전거,1400.0,42058.0,30.04,255674.0
도쿄나인자전거,2640.0,326.0,0.12,244724.0
엔진11,8900.0,1324.0,0.15,863505.0
엔진11크릿디,4400.0,98.0,0.02,910131.0
세파스리파인드6,2260.0,14.0,0.01,484615.0
스캇MTB,2850.0,7081.0,2.48,3161007.0
트렉마린7,2750.0,67.0,0.02,664171.0
메리다자전거,9240.0,19749.0,2.14,2300690.0
메리다MTB,2110.0,3699.0,1.75,1710752.0
스페셜라이즈드MTB,2800.0,5012.0,1.79,3476037.0
트렉자전거,20150.0,85753.0,4.26,3059325.0
풀샥MTB,1960.0,15733.0,8.03,3669978.0
자이언트MTB,1650.0,13121.0,7.95,1395123.0
엘파마자전거,7340.0,5946.0,0.81,2242163.0
스캇자전거,11080.0,24074.0,2.17,3861630.0
예거자전거,3340.0,1557.0,0.47,1240787.0
자이언트타론,1260.0,172.0,0.14,751823.0
오베아알마M30,1800.0,150.0,0.08,4263867.0
엘파마MTB,1590.0,1830.0,1.15,2288300.0
블랙캣자전거,1400.0,266.0,0.19,187377.0
마이크로자전거,1910.0,34701.0,18.17,247805.0
레스포자전거,2200.0,1795.0,0.82,287711.0
알톤자전거,16110.0,9217.0,0.57,299213.0
유사브롬톤,5160.0,1747.0,0.34,784290.0
티티카카큐브,4770.0,24.0,0.01,24391.0
티티카카미니벨로,5340.0,789.0,0.15,344787.0
버디자전거,4290.0,15261.0,3.56,797649.0
바이크스,3250.0,670.0,0.21,764938.0
위미바이크모델8,4370.0,5.0,0.0,481500.0
다혼미니벨로,3020.0,7934.0,2.63,818248.0
턴D8,2780.0,393.0,0.14,1005500.0
에이스오픽스,2100.0,1238.0,0.59,1313748.0
비올리바이크올리,1800.0,11.0,0.01,34280.0
위미바이크,4710.0,205.0,0.04,30832.0
BMC자전거,6170.0,5658.0,0.92,5723075.0
자이언트프로펠,3200.0,1193.0,0.37,5563302.0
그래블바이크,3050.0,12096.0,3.97,2115648.0
엘파마에포카,3430.0,183.0,0.05,1099325.0
BMC팀머신,2320.0,1116.0,0.48,5567489.0
105DI2,2670.0,426.0,0.16,2804611.0
BMC,8340.0,34507.0,4.14,6499153.0
자이언트SCR2,4830.0,123.0,0.03,657742.0
비앙키,6000.0,13706.0,2.28,6285218.0
캐논데일,9130.0,13157.0,1.44,5869561.0
도그마F,2930.0,1439.0,0.49,13576854.0
자이언트TCR,3670.0,3423.0,0.93,4233468.0
엘파마에포카E2000D,2660.0,42.0,0.02,1073500.0
알톤전기자전거,7640.0,2044.0,0.27,1308340.0
모토벨로전기자전거,9480.0,9991.0,1.05,902204.0
모토벨로,26510.0,13185.0,0.5,906873.0
전기자전거렌탈,8930.0,9546.0,1.07,46141.0
혼다전기자전거,6290.0,4242.0,0.67,1332679.0
엑스라이더X200프로,5760.0,46.0,0.01,1700664.0
볼트몬스터,5700.0,707.0,0.12,1831253.0
PAS전기자전거,4160.0,27291.0,6.56,1265955.0
삼륜전기자전거,2580.0,44041.0,17.07,984016.0
스카닉M20,4500.0,310.0,0.07,751073.0
슈퍼73,12010.0,25030.0,2.08,1233429.0
엑스라이더,17660.0,29333.0,1.66,1695995.0
2인용자전거,2100.0,68214.0,32.48,402068.0
삼륜자전거,1290.0,92667.0,71.83,331889.0
성인세발자전거,2710.0,73358.0,27.07,285426.0
외발자전거,3720.0,50950.0,13.7,220855.0
성인용세발자전거,1250.0,73358.0,58.69,278355.0
벨로모빌,1490.0,1231.0,0.83,680104.0
언노운픽시,3470.0,8095.0,2.33,808798.0
자이언트에스케이프2,1230.0,273.0,0.22,457407.0
자이언트이스케이프2,1450.0,273.0,0.19,458847.0
콘스탄틴,29360.0,21264.0,0.72,771034.0
콘스탄틴픽시,2910.0,2029.0,0.7,772159.0
콘스탄틴어베인2023,2110.0,584.0,0.28,849606.0
트렉FX3,2110.0,27.0,0.01,532663.0
트렉FX2,1570.0,45.0,0.03,306069.0
카멜백,4240.0,39479.0,9.31,132959.0
자전거물통거치대,1130.0,56438.0,49.95,5654.0
자전거물통케이지,1500.0,88385.0,58.92,12084.0
오토바이컵홀더,1740.0,74352.0,42.73,11311.0
자전거보조바퀴,2070.0,94957.0,45.87,14356.0
가민840,2180.0,2788.0,1.28,498503.0
트림원라이트,1450.0,2181.0,1.5,45045.0
IGS630S,1690.0,77.0,0.05,338183.0
가민530,1430.0,8511.0,5.95,303076.0
브라이튼속도계,1400.0,12657.0,9.04,126558.0
IGS630,1990.0,1022.0,0.51,276209.0
가민540,1420.0,10804.0,7.61,392200.0
심박계,1310.0,29823.0,22.77,117757.0
IGPSPORT,1480.0,41459.0,28.01,73571.0
즈위프트센서,1360.0,6246.0,4.59,63436.0
BSC300,1520.0,4060.0,2.67,235261.0
가민심박계,1200.0,3160.0,2.63,175651.0
자전거짐받이가방,1310.0,86630.0,66.13,28385.0
자전거캐링백,1830.0,32744.0,17.89,106943.0
미니벨로가방,1520.0,13321.0,8.76,36576.0
자전거배달가방,1230.0,54981.0,44.7,28888.0
킥보드바구니,1170.0,19855.0,16.97,27092.0
킥보드가방,1470.0,101687.0,69.17,20364.0
자전거체인오일,3980.0,37153.0,9.33,12646.0
자전거구리스,1120.0,18069.0,16.13,13419.0
체인오일,1470.0,96668.0,65.76,11721.0
자전거녹제거,1360.0,5833.0,4.29,11273.0
자전거체인청소,1120.0,41864.0,37.38,8245.0
자전거세차,1720.0,53415.0,31.06,13992.0
와이어자물쇠,1930.0,41732.0,21.62,5820.0
뇌울림,1760.0,65.0,0.04,42076.0
다이소자전거자물쇠,1960.0,452.0,0.23,15154.0
뇌울림3.0,1070.0,21.0,0.02,54497.0
뇌울림3.0프로,1160.0,13.0,0.01,59816.0
자전거후레쉬,1910.0,102588.0,53.71,18909.0
락브로스전조등,1950.0,5274.0,2.7,34187.0
자전거바람주입기,3680.0,94948.0,25.8,24062.0
샤오미에어펌프,4370.0,12175.0,2.79,32985.0
수류탄에어펌프,2680.0,4780.0,1.78,31801.0
샤오미공기주입기,7290.0,12087.0,1.66,41641.0
지요펌프,1570.0,9000.0,5.73,20389.0
에어텐트펌프,1470.0,28735.0,19.55,79608.0
샤오미에어펌프2,3490.0,3190.0,0.91,44340.0
튜브공기주입기,1400.0,100914.0,72.08,11257.0
CO2카트리지,1500.0,7271.0,4.85,14032.0
스마트로라,6440.0,26430.0,4.1,682852.0
평로라,4140.0,31355.0,7.57,118847.0
자전거로라,3210.0,44496.0,13.86,353043.0
와후키커,4300.0,1382.0,0.32,990859.0
자전거덮개,1700.0,73285.0,43.11,12182.0
자전거데칼,1130.0,85866.0,75.99,15784.0
자전거평로라,1290.0,30258.0,23.46,134626.0
와후키커롤러,3850.0,140.0,0.04,1153555.0
와후키커5세대,2000.0,130.0,0.06,1573977.0
고정로라,1280.0,27471.0,21.46,112999.0
삼창평로라,1930.0,311.0,0.16,131932.0
에르곤그립,1470.0,9630.0,6.55,52646.0
자전거손잡이커버,1320.0,29836.0,22.6,14726.0
4IIII파워미터,1040.0,420.0,0.4,727540.0
가변싯포스트,1190.0,17730.0,14.9,121614.0
자전거뒷안장,1400.0,20007.0,14.29,21950.0
스페셜라이즈드안장,1200.0,5434.0,4.53,255607.0
체인링크,14840.0,77937.0,5.25,7622.0
평페달,1270.0,99406.0,78.27,33657.0
자전거파워미터,1550.0,23238.0,14.99,490692.0
파워미터,2180.0,86573.0,39.71,803908.0
시마노클릿페달,1180.0,13316.0,11.28,88264.0
MTB클릿,1180.0,92533.0,78.42,62074.0
아씨오마파워미터,1190.0,372.0,0.31,868806.0
슈발베프로원,2700.0,1620.0,0.6,59915.0
슈발베타이어,1780.0,25692.0,14.43,36983.0
로드자전거타이어,1180.0,95538.0,80.96,42558.0
튜블러타이어,1590.0,4895.0,3.08,83371.0
슈발베원,1400.0,4624.0,3.3,46090.0
슈발베마라톤,1060.0,4684.0,4.42,42734.0
맥시스타이어,2080.0,26855.0,12.91,52333.0
튜블리스타이어,1070.0,7845.0,7.33,56533.0
TPU튜브,1230.0,14780.0,12.02,12456.0
켄다타이어,1540.0,19448.0,12.63,11987.0
픽시프레임,1950.0,31020.0,15.91,828283.0
엔진11스프린터,1850.0,28.0,0.02,1625097.0
도스노벤타,1830.0,34.0,0.02,2315154.0
자전거핸들높이,1320.0,18478.0,14.0,27958.0
TT바,1100.0,20393.0,18.54,61812.0
드롭바,3160.0,83456.0,26.41,103735.0
카본휠셋,1660.0,45075.0,27.15,1536680.0
아비아브아데온2,2030.0,179.0,0.09,832927.0
아비아브,3330.0,390.0,0.12,1503311.0
아비아브에이온,1240.0,10.0,0.01,2392000.0
DTSWISS,2080.0,14104.0,6.78,1262849.0
픽시휠,1110.0,27729.0,24.98,327804.0
파스포츠하이퍼,1680.0,26.0,0.02,2318695.0
자전거발전기,1470.0,15565.0,10.59,272540.0
기모져지,1040.0,56139.0,53.98,78572.0
얼바인,6630.0,4466.0,0.67,80440.0
아소스,18210.0,78190.0,4.29,248641.0
자전거겨울자켓,1330.0,58190.0,43.75,142612.0
라파져지,1180.0,7308.0,6.19,194526.0
카스텔리,3080.0,39957.0,12.97,194387.0
라파,28320.0,62126.0,2.19,224535.0
수티스미스,1770.0,287.0,0.16,73164.0
겨울자전거바지,2110.0,64816.0,30.72,66182.0
기모빕,1110.0,6037.0,5.44,149135.0
자전거속바지,1130.0,43048.0,38.1,17783.0
자전거겨울바지,1120.0,64816.0,57.87,67889.0
아소스빕숏,1890.0,2690.0,1.42,349139.0
자전거귀마개,1070.0,27816.0,26.0,13090.0
방한두건,1190.0,54093.0,45.46,10254.0
살로몬스키,1370.0,27977.0,20.42,1211787.0
중고스키,3130.0,2415.0,0.77,34107.0
마크곤잘래스,13790.0,48.0,0.0,115168.0
오브코하우스,1020.0,13.0,0.01,52626.0
노앙후드집업,2800.0,23.0,0.01,180992.0
요비트,2130.0,2305.0,1.08,99637.0
디오스피스,3290.0,259.0,0.08,69960.0
어그스웨터바인딩부츠,3300.0,30.0,0.01,454776.0
면세점캐리어구매,1350.0,45.0,0.03,32303.0
다이소지우개청소기,1090.0,26.0,0.02,11803.0
마산마우스,1690.0,34.0,0.02,5946.0
로지텍MXMASTER3S,11770.0,4840.0,0.41,128161.0
데스에더V3PRO,11590.0,4249.0,0.37,209329.0
G102,20970.0,23754.0,1.13,23313.0
잠자리마우스,14740.0,2195.0,0.15,69563.0
로지텍G502,6510.0,21334.0,3.28,120546.0
G502,8580.0,28294.0,3.3,60054.0
바이퍼미니,5420.0,5156.0,0.95,28183.0
레이저바이퍼미니,4250.0,3398.0,0.8,29192.0
로지텍유선마우스,1720.0,41232.0,23.97,26745.0
G502X,6160.0,7496.0,1.22,88418.0
F1MOBA,3700.0,1429.0,0.39,60422.0
G102마우스,5860.0,14528.0,2.48,28269.0
로지텍102,2410.0,11602.0,4.81,23332.0
로지텍게이밍마우스,5260.0,51443.0,9.78,49521.0
로지텍G402,2710.0,3017.0,1.11,68262.0
로지텍마우스G102,1510.0,11006.0,7.29,23359.0
트랙볼마우스,1870.0,36288.0,19.41,95184.0
볼마우스,1460.0,76382.0,52.32,100493.0
트랙볼,1130.0,99126.0,87.72,99923.0
펜마우스,1920.0,42691.0,22.23,31241.0
레이저포인트,5710.0,42634.0,7.47,22881.0
레이져포인터,3290.0,64307.0,19.55,27262.0
프리젠터,4070.0,75580.0,18.57,36872.0
PPT포인터,2500.0,17186.0,6.87,25764.0
그린레이저포인터,1170.0,10396.0,8.89,29878.0
고출력레이저포인터,1720.0,9168.0,5.33,23051.0
별지시기,1970.0,7798.0,3.96,15186.0
로지텍스포트라이트,2190.0,837.0,0.38,155203.0
스마트포인터,1750.0,2142.0,1.22,33143.0
무선프리젠터,1010.0,25346.0,25.1,40029.0
PPT리모컨,1610.0,9170.0,5.7,34670.0
레이져포인트,1150.0,42634.0,37.07,22863.0
한성무접점키보드,6790.0,5994.0,0.88,175132.0
한성GK898B,8200.0,2619.0,0.32,175419.0
로지텍MXKEYS,8030.0,5528.0,0.69,132106.0
GK898B,7060.0,2826.0,0.4,189060.0
MXKEYSMINI,4980.0,1878.0,0.38,116560.0
레이저키보드,14820.0,73834.0,4.98,167565.0
